preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
618000,Apartamento,Vila Velha,Jockey de Itaparica,56,2,2,0,True,True,False,True,True,False,False,False,False,False,False,False,False,False,,,False
350000,Apartamento,Vila Velha,Jardim Colorado,66,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
700000,Apartamento,Vila Velha,Santa Paula II,72,3,2,1,False,True,False,False,True,True,False,True,False,False,False,False,False,False,,,False
420000,Apartamento,Vila Velha,Itapuã,47,2,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
370000,Apartamento,Vila Velha,Coqueiral de Itaparica,62,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
329000,Apartamento,Vila Velha,Ataíde,49,2,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
900000,Apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Vila Velha,Itapuã,65,2,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1150000,Apartamento,Vila Velha,Itapuã,130,3,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
748000,Apartamento,Vila Velha,Praia de Itaparica,55,2,2,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
340000,Apartamento,Vila Velha,Ataíde,52,2,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,,,False
2200000,Apartamento,Vila Velha,Darly Santos,147,4,4,3,True,True,True,True,True,True,False,True,False,True,False,False,False,False,,,False
780000,Apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,,,False
875000,Apartamento,Vila Velha,Praia de Itaparica,78,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
960000,Apartamento,Vila Velha,Itapuã,85,3,2,2,True,True,True,True,False,False,False,True,False,False,False,False,False,False,,,False
420000,Apartamento,Vila Velha,Praia dos Recifes,72,2,2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,61,2,2,1,True,True,False,True,True,False,False,False,False,False,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
370000,Apartamento,Vila Velha,Cocal,55,2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
700000,Apartamento,Vila Velha,Praia de Itaparica,65,2,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
496200,Apartamento,Vila Velha,Residencial Coqueiral,67,3,2,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
840000,Apartamento,Vila Velha,Interlagos,110,2,3,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1290000,Apartamento,Vila Velha,Praia de Itaparica,100,3,2,2,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
1260000,Apartamento,Vila Velha,Itapuã,110,3,3,0,True,True,False,True,True,True,False,True,False,False,False,False,False,False,,,False
599999,Apartamento,Vila Velha,Ilha dos Bentos,60,2,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
860000,Apartamento,Vila Velha,Itapuã,90,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
725080,Apartamento,Vila Velha,Jockey de Itaparica,54,2,2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
780000,Apartamento,Vila Velha,Itapuã,65,2,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1850000,Apartamento,Vila Velha,Praia da Costa,117,3,2,0,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
1230000,Apartamento,Vila Velha,Itapuã,148,3,3,2,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Itapuã,67,2,2,1,True,True,True,False,False,False,False,True,False,False,False,True,False,False,,,False
408560,Apartamento,Vila Velha,Soteco,51,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
630000,Apartamento,Vila Velha,Itapuã,67,1,2,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
350000,Apartamento,Vila Velha,Ataíde,51,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
860000,Apartamento,Vila Velha,Itapuã,90,2,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
710001,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,,,False
649000,Apartamento,Vila Velha,Praia de Itaparica,69,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
410000,Apartamento,Vila Velha,Santa Paula I,64,2,2,1,True,True,False,True,True,False,False,False,False,True,False,False,False,False,,,False
820000,Apartamento,Vila Velha,Praia de Itaparica,75,2,2,2,True,True,True,True,True,False,False,True,False,True,False,True,False,False,,,False
399900,Apartamento,Vila Velha,Praia das Gaivotas,59,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
580000,Apartamento,Vila Velha,Itapuã,74,2,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
1690000,Apartamento,Vila Velha,Praia de Itaparica,130,3,3,2,True,True,False,False,True,True,False,True,False,False,False,True,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,74,3,2,1,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
650000,Apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
939373,Apartamento,Vila Velha,Itapuã,69,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
900001,Apartamento,Vila Velha,Praia da Costa,115,3,3,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
599000,Apartamento,Vila Velha,Praia de Itaparica,58,2,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
309000,Apartamento,Vila Velha,Vale Encantado,46,2,1,1,False,True,False,False,True,False,False,True,False,True,False,False,False,False,,,False
420160,Apartamento,Vila Velha,Aribiri,55,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2000000,Apartamento,Vila Velha,Praia da Costa,170,4,4,2,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Itapuã,63,2,2,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
690000,Apartamento,Vila Velha,Itapuã,75,2,2,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
820000,Apartamento,Vila Velha,Itapuã,73,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1050000,Apartamento,Vila Velha,Itapuã,120,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
790000,Apartamento,Vila Velha,Itapuã,85,3,2,2,False,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
684000,Apartamento,Vila Velha,Interlagos,59,2,2,0,True,True,False,True,True,False,False,False,False,False,False,True,False,False,,,False
295000,Apartamento,Vila Velha,Ataíde,45,2,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
795000,Apartamento,Vila Velha,Praia de Itaparica,61,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
820000,Apartamento,Vila Velha,Itapuã,65,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
655000,Apartamento,Vila Velha,Praia de Itaparica,106,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
745000,Apartamento,Vila Velha,Itapuã,75,2,2,1,True,True,False,False,True,False,False,True,False,False,False,True,False,False,,,False
520000,Apartamento,Vila Velha,Centro de Vila Velha,82,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Vila Velha,Jockey de Itaparica,60,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
336000,Apartamento,Vila Velha,Nossa Senhora da Penha,50,2,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1250000,Apartamento,Vila Velha,Praia da Costa,124,3,2,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
770000,Apartamento,Vila Velha,Praia de Itaparica,63,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
550000,Apartamento,Vila Velha,Jockey de Itaparica,65,2,2,1,False,False,True,True,False,True,False,False,False,False,False,False,False,False,,,False
630000,Apartamento,Vila Velha,Praia das Gaivotas,60,2,2,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,,,False
835000,Apartamento,Vila Velha,Itapuã,70,2,2,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
680000,Apartamento,Vila Velha,Jockey de Itaparica,57,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
580000,Apartamento,Vila Velha,Itapuã,75,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
699000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
689248,Apartamento,Vila Velha,Praia de Itaparica,62,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
335000,Apartamento,Vila Velha,Ataíde,48,2,1,1,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
600000,Apartamento,Vila Velha,Santa Paula II,61,2,2,1,False,True,False,False,True,True,False,True,False,False,False,False,False,False,,,False
798000,Apartamento,Vila Velha,Praia de Itaparica,80,3,1,2,True,True,False,True,False,False,False,True,False,False,False,False,False,False,,,False
720000,Apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
370000,Apartamento,Vila Velha,Aribiri,47,2,2,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
738533,Apartamento,Vila Velha,Jockey de Itaparica,56,2,2,1,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,False
660000,Apartamento,Vila Velha,Itapuã,65,2,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1699000,Apartamento,Vila Velha,Praia da Costa,135,4,4,0,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
918584,Apartamento,Vila Velha,Jockey de Itaparica,75,3,2,0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,False
736000,Apartamento,Vila Velha,Jockey de Itaparica,58,2,2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
883830,Apartamento,Vila Velha,Jockey de Itaparica,62,2,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Praia de Itaparica,75,3,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
340000,Apartamento,Vila Velha,Praia de Itaparica,40,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
620000,Apartamento,Vila Velha,Itapuã,85,2,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
739634,Apartamento,Vila Velha,Praia de Itaparica,66,3,2,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
730000,Apartamento,Vila Velha,Praia de Itaparica,65,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
695000,Apartamento,Vila Velha,Praia da Costa,102,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1950000,Apartamento,Vila Velha,Itapuã,109,3,2,2,False,True,True,True,True,False,False,False,False,False,False,False,False,False,,,False
1120000,Apartamento,Vila Velha,Praia da Costa,110,3,3,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
928795,Apartamento,Vila Velha,Praia de Itaparica,58,2,2,2,False,True,False,False,True,False,False,True,False,False,False,True,False,False,,,False
979900,Apartamento,Vila Velha,Praia de Itaparica,70,3,2,2,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
1290000,Apartamento,Vila Velha,Itapuã,110,3,2,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
670000,Apartamento,Vila Velha,Jockey de Itaparica,63,2,2,2,False,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
700000,Apartamento,Vila Velha,Jockey de Itaparica,62,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
770000,Apartamento,Vila Velha,Jardim Guaranhuns,64,2,2,1,True,True,True,True,True,True,False,True,False,True,False,False,False,False,,,False
713134,Apartamento,Vila Velha,Praia de Itaparica,89,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1690000,Apartamento,Vila Velha,Itapuã,140,4,4,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
749000,Apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
650000,Apartamento,Vila Velha,Praia de Itaparica,63,2,2,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,,,False
1295000,Apartamento,Vila Velha,Itapuã,141,3,3,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
795000,Apartamento,Vila Velha,Itapuã,74,2,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
450000,Apartamento,Vila Velha,Coqueiral de Itaparica,73,3,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False
927777,Apartamento,Vila Velha,Praia de Itaparica,57,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Itapuã,62,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1300000,Apartamento,Vila Velha,Praia de Itaparica,140,3,3,2,True,True,False,False,True,True,False,True,False,False,False,True,False,False,,,False
750000,Casa,Vila Velha,Riviera da Barra,110,3,3,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,,,False
770000,Apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1571963,Apartamento,Vila Velha,Praia de Itaparica,112,2,2,3,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
840000,Apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
490000,Apartamento,Vila Velha,Praia das Gaivotas,61,2,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1400000,Apartamento,Vila Velha,Itapuã,110,3,2,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
829300,Apartamento,Vila Velha,Praia de Itaparica,67,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1750000,Apartamento,Vila Velha,Praia da Costa,165,3,4,2,True,True,False,False,True,True,False,True,False,False,False,False,False,False,,,False
480000,Apartamento,Vila Velha,Residencial Coqueiral,73,2,1,1,False,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
928795,Apartamento,Vila Velha,Praia de Itaparica,59,2,2,2,False,True,False,False,True,False,False,True,False,False,False,True,False,False,,,False
905000,Apartamento,Vila Velha,Itapuã,70,2,2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
770000,Apartamento,Vila Velha,Praia da Costa,80,2,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
550000,Apartamento,Vila Velha,Itapuã,80,2,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
735000,Apartamento,Vila Velha,Praia da Costa,65,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
690000,Apartamento,Vila Velha,Itapuã,70,2,1,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,,,False
780001,Casa,Vila Velha,Araçás,170,3,3,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
837000,Apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
890000,Apartamento,Vila Velha,Praia da Costa,85,3,2,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
439000,Apartamento,Vila Velha,Santa Paula I,51,3,2,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,,,False
1099000,Apartamento,Vila Velha,Praia da Costa,105,3,3,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2200000,Apartamento,Vila Velha,Itapuã,134,4,4,3,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
690000,Apartamento,Vila Velha,Itapuã,70,2,2,0,True,True,True,False,True,False,False,True,False,False,False,True,False,False,,,False
550000,Apartamento,Vila Velha,Santa Paula I,61,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
800000,Apartamento,Vila Velha,Praia da Costa,72,2,1,1,True,False,True,False,True,True,False,True,False,False,False,False,False,False,,,False
318000,Apartamento,Vila Velha,Ataíde,48,2,1,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
730000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
690000,Apartamento,Vila Velha,Praia de Itaparica,62,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
650000,Apartamento,Vila Velha,Cristóvão Colombo,180,3,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1290000,Apartamento,Vila Velha,Praia da Costa,82,3,2,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
800001,Apartamento,Vila Velha,Praia de Itaparica,73,3,2,1,True,False,False,True,True,False,False,True,False,False,False,False,False,False,,,False
690000,Apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
890000,Apartamento,Vila Velha,Praia de Itaparica,87,2,3,1,True,True,False,False,True,False,False,True,False,True,False,True,False,False,,,False
640000,Apartamento,Vila Velha,Itapuã,94,3,2,1,True,False,False,False,True,False,False,True,False,True,False,True,False,False,,,False
1380000,Apartamento,Vila Velha,Praia da Costa,130,3,2,2,True,True,True,False,True,False,False,True,False,False,False,True,False,False,,,False
660000,Apartamento,Vila Velha,Praia das Gaivotas,89,3,2,1,True,False,False,False,True,True,False,True,False,False,False,False,False,False,,,False
545000,Apartamento,Vila Velha,Itapuã,69,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1680000,Apartamento,Vila Velha,Praia de Itaparica,128,3,3,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
950000,Apartamento,Vila Velha,Praia de Itaparica,76,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
780000,Apartamento,Vila Velha,Praia de Itaparica,85,3,1,2,False,True,True,True,True,False,False,True,False,True,False,True,False,False,,,False
590000,Apartamento,Vila Velha,Praia de Itaparica,58,2,1,2,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
415000,Apartamento,Vila Velha,Ataíde,51,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
450000,Apartamento,Vila Velha,Cocal,48,2,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
740000,Apartamento,Vila Velha,Itapuã,120,3,2,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
445000,Apartamento,Vila Velha,Ataíde,54,2,2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
699999,Apartamento,Vila Velha,Santa Paula II,61,3,2,1,True,True,False,False,True,True,False,False,False,False,False,False,False,False,,,False
920000,Apartamento,Vila Velha,Praia de Itaparica,75,3,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
520000,Apartamento,Vila Velha,Vale Encantado,80,3,1,1,False,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
330000,Apartamento,Vila Velha,Jockey de Itaparica,52,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
3900000,Apartamento,Vila Velha,Praia de Itaparica,260,4,5,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
722890,Apartamento,Vila Velha,Jockey de Itaparica,58,2,2,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
750000,Casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
899000,Apartamento,Vila Velha,Praia da Costa,130,3,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Itapuã,70,2,2,0,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
670000,Apartamento,Vila Velha,Praia de Itaparica,74,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1100000,Apartamento,Vila Velha,Praia da Costa,110,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
800000,Casa,Vila Velha,IBES,250,4,3,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
819089,Apartamento,Vila Velha,Jockey de Itaparica,63,2,3,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Itapuã,74,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1299000,Apartamento,Vila Velha,Praia da Costa,90,3,2,2,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
899000,Apartamento,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
883050,Apartamento,Vila Velha,Praia da Costa,80,2,2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
395000,Apartamento,Vila Velha,Praia dos Recifes,96,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
690000,Apartamento,Vila Velha,Coqueiral de Itaparica,103,3,2,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,,,False
1950000,Apartamento,Vila Velha,Praia da Costa,135,3,3,2,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
780000,Apartamento,Vila Velha,Praia de Itaparica,60,2,1,1,True,False,False,True,True,True,False,True,False,False,False,False,False,False,,,False
290000,Apartamento,Vila Velha,Ataíde,44,2,1,1,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
590000,Apartamento,Vila Velha,Itapuã,78,2,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
640000,Apartamento,Vila Velha,Praia de Itaparica,40,2,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1249000,Apartamento,Vila Velha,Praia da Costa,132,4,1,2,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,False
809900,Apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
615000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
900000,Apartamento,Vila Velha,Praia de Itaparica,76,3,2,2,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
800000,Apartamento,Vila Velha,Jockey de Itaparica,54,2,2,1,True,True,False,False,False,True,False,True,False,False,False,False,False,False,,,False
874650,Apartamento,Vila Velha,Praia da Costa,76,2,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
630000,Apartamento,Vila Velha,Praia das Gaivotas,65,2,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
650000,Apartamento,Vila Velha,Jockey de Itaparica,60,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
579000,Apartamento,Vila Velha,Residencial Coqueiral,75,3,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1600000,Apartamento,Vila Velha,Praia de Itaparica,100,3,2,0,True,True,True,False,True,False,False,True,False,False,False,True,False,False,,,False
1390000,Apartamento,Vila Velha,Praia de Itaparica,125,3,2,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
770000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,0,True,True,True,True,True,True,False,True,False,True,False,False,False,False,,,False
735000,Apartamento,Vila Velha,Praia de Itaparica,75,3,2,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
619999,Apartamento,Vila Velha,Jockey de Itaparica,55,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
769600,Apartamento,Vila Velha,Praia de Itaparica,63,2,1,1,True,True,False,False,True,True,False,True,False,False,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Praia de Itaparica,73,2,1,1,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
1700000,Apartamento,Vila Velha,Itapuã,110,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
799985,Apartamento,Vila Velha,Praia de Itaparica,64,2,2,1,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
680000,Apartamento,Vila Velha,Praia de Itaparica,62,2,2,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,False
649900,Apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
1579000,Apartamento,Vila Velha,Itapuã,140,3,3,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Praia de Itaparica,56,2,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
840000,Apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
840000,Apartamento,Vila Velha,Olaria,92,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1490000,Apartamento,Vila Velha,Itapuã,150,4,3,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
380000,Apartamento,Vila Velha,Ataíde,55,2,1,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
780341,Apartamento,Vila Velha,Jockey de Itaparica,69,2,2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
790000,Apartamento,Vila Velha,Itapuã,70,2,1,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
789900,Apartamento,Vila Velha,Itapuã,63,2,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
680000,Apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,True,False,True,False,False,True,False,True,False,False,False,True,False,False,,,False
690000,Apartamento,Vila Velha,Itapuã,80,2,2,1,True,True,True,True,False,False,False,True,False,False,False,False,False,False,,,False
520000,Apartamento,Vila Velha,Praia de Itaparica,54,2,2,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
669001,Apartamento,Vila Velha,Praia das Gaivotas,60,2,2,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
