preco_venda,tipo_imovel,subtipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
680000,casa,casa_condominio,Guarapari,Village do Sol,120,3.0,2.0,1.0,20,59,False,True,True,False,False,False
680000,casa,casa_condominio,Guarapari,Village do Sol,72,3.0,2.0,4.0,20,146,False,False,False,False,False,False
750000,casa,casa_rua_publica,Guarapari,Village do Sol,250,3.0,2.0,2.0,20,91,False,True,True,False,False,False
750000,casa,casa_condominio,Guarapari,Village do Sol,600,3.0,3.0,0.0,20,132,False,False,False,False,False,False
790000,casa,casa_condominio,Guarapari,Village do Sol,200,3.0,5.0,4.0,20,2,True,True,True,True,False,False
790000,casa,casa_condominio,Guarapari,Village do Sol,240,4.0,3.0,2.0,20,35,False,False,False,True,False,False
790000,casa,casa_condominio,Guarapari,Village do Sol,200,3.0,4.0,,20,322,False,False,False,False,False,False
820000,casa,casa_condominio,Guarapari,Village do Sol,240,4.0,4.0,5.0,20,286,False,True,True,False,False,False
820000,casa,casa_rua_publica,Guarapari,Village do Sol,120,4.0,3.0,1.0,19,322,False,False,True,False,True,False
840000,casa,casa_rua_publica,Guarapari,Village do Sol,300,4.0,4.0,4.0,20,243,False,True,False,False,False,False
850000,casa,casa_rua_publica,Guarapari,Village do Sol,100,3.0,1.0,4.0,20,148,False,False,False,False,False,False
850000,casa,casa_condominio,Guarapari,Village do Sol,153,3.0,3.0,1.0,20,243,False,True,True,False,False,False
890000,casa,casa_condominio,Guarapari,Village do Sol,523,4.0,3.0,4.0,20,20,False,True,True,False,False,False
890000,casa,casa_rua_publica,Guarapari,Village do Sol,200,3.0,5.0,4.0,17,211,True,True,True,False,False,False
900000,casa,casa_condominio,Guarapari,Village do Sol,300,4.0,,3.0,6,54,False,True,False,True,False,False
920000,casa,casa_condominio,Guarapari,Village do Sol,300,4.0,4.0,3.0,20,1,False,True,True,True,True,False
950000,casa,casa_condominio,Guarapari,Village do Sol,300,1.0,3.0,5.0,16,20,False,True,True,True,True,False
950000,casa,casa_condominio,Guarapari,Village do Sol,250,3.0,4.0,2.0,20,80,True,False,False,False,False,False
950000,casa,casa_condominio,Guarapari,Village do Sol,500,5.0,3.0,,19,206,False,False,False,False,False,False
950000,casa,casa_condominio,Guarapari,Village do Sol,200,5.0,3.0,0.0,19,460,False,False,False,False,False,False
950000,casa,casa_rua_publica,Guarapari,Village do Sol,200,4.0,3.0,5.0,20,474,False,True,True,False,True,False
950000,casa,casa_condominio,Guarapari,Village do Sol,375,4.0,4.0,5.0,20,492,False,True,True,False,False,False
950000,casa,casa_condominio,Guarapari,Village do Sol,300,3.0,5.0,2.0,20,508,False,True,False,False,True,False
1200000,casa,casa_condominio,Guarapari,Village do Sol,1000,4.0,3.0,4.0,20,423,False,True,True,False,False,False
1300000,casa,casa_rua_publica,Guarapari,Village do Sol,373,4.0,4.0,5.0,16,598,False,False,False,False,False,False
1350000,casa,casa_condominio,Guarapari,Village do Sol,300,4.0,4.0,5.0,18,23,False,True,False,False,False,False
1350000,casa,casa_condominio,Guarapari,Village do Sol,300,4.0,4.0,5.0,18,24,False,True,False,False,False,False
1350000,casa,casa_condominio,Guarapari,Village do Sol,230,4.0,5.0,3.0,14,243,False,True,False,False,False,False
1350000,casa,casa_rua_publica,Guarapari,Village do Sol,180,3.0,3.0,2.0,20,738,False,True,True,False,False,False
1500000,casa,casa_rua_publica,Guarapari,Village do Sol,800,4.0,3.0,5.0,20,3,False,False,True,False,True,False
1590000,casa,casa_condominio,Guarapari,Village do Sol,400,4.0,2.0,2.0,11,243,False,True,False,False,False,False
2300000,casa,casa_condominio,Guarapari,Village do Sol,295,3.0,5.0,4.0,15,118,False,True,True,False,True,False
2300000,casa,casa_rua_publica,Guarapari,Village do Sol,295,3.0,4.0,3.0,20,130,False,True,True,True,False,False
2300000,casa,casa_condominio,Guarapari,Village do Sol,295,3.0,5.0,4.0,20,167,False,True,False,False,False,False
2980000,casa,casa_rua_publica,Guarapari,Village do Sol,1000,3.0,3.0,5.0,20,713,False,True,True,False,True,False
3360000,casa,casa_condominio,Guarapari,Village do Sol,462,3.0,5.0,2.0,20,17,False,True,True,False,False,False
3360000,casa,casa_condominio,Guarapari,Village do Sol,462,3.0,5.0,2.0,20,89,False,False,True,False,True,False
265000,apartamento,apartamento_padrao,Serra,Alterosas,70,2.0,2.0,2.0,8,10,False,False,False,False,False,False
140000,apartamento,apartamento_padrao,Serra,André Carloni,38,2.0,1.0,,17,3,False,False,False,False,False,False
160000,apartamento,apartamento_padrao,Serra,André Carloni,37,2.0,1.0,1.0,7,12,False,False,False,False,False,False
750000,apartamento,apartamento_padrao,Serra,André Carloni,420,3.0,3.0,2.0,20,2,False,False,False,False,False,False
210000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,42,2.0,1.0,1.0,12,1,False,True,False,False,False,False
210000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,46,2.0,1.0,1.0,14,11,False,True,False,True,False,False
240000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,45,2.0,1.0,1.0,9,1,False,False,False,False,False,False
240000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,45,2.0,1.0,1.0,9,3,False,False,False,False,False,False
240000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,45,2.0,1.0,1.0,9,4,False,False,False,False,False,False
244999,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,9,6,True,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,0,True,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,4,True,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,13,4,True,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,5,True,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,45,2.0,1.0,1.0,6,5,True,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,5,True,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,5,False,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,5,False,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,5,False,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,2.0,1.0,9,6,True,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,2.0,1.0,9,6,True,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,2.0,1.0,9,6,True,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,2.0,1.0,6,6,False,False,False,False,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,6,True,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,6,True,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,6,False,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,6,6,True,True,False,True,False,False
245000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,48,2.0,1.0,1.0,0,0,True,False,False,False,False,False
290000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,72,2.0,2.0,1.0,20,0,False,True,True,True,False,False
350000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,80,2.0,1.0,1.0,11,4,False,True,False,True,False,False
450000,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,93,2.0,1.0,2.0,20,0,False,True,True,False,True,False
479992,apartamento,apartamento_padrao,Serra,Balneário de Carapebus,139,3.0,2.0,2.0,18,0,False,False,True,False,False,False
280000,apartamento,apartamento_padrao,Serra,Bicanga,48,2.0,1.0,1.0,10,0,False,True,True,True,False,True
280000,apartamento,apartamento_padrao,Serra,Bicanga,48,2.0,1.0,1.0,12,0,False,True,True,True,False,True
280000,apartamento,apartamento_padrao,Serra,Bicanga,48,2.0,1.0,1.0,12,3,False,True,True,True,False,False
280000,apartamento,apartamento_padrao,Serra,Bicanga,48,2.0,1.0,1.0,12,4,False,False,True,False,False,False
299900,apartamento,apartamento_padrao,Serra,Bicanga,49,2.0,2.0,1.0,0,4,True,True,False,True,False,True
320000,apartamento,apartamento_padrao,Serra,Bicanga,47,2.0,1.0,1.0,7,1,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Serra,Bicanga,47,2.0,1.0,1.0,7,3,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Serra,Bicanga,47,2.0,1.0,1.0,7,3,False,True,False,True,False,False
320000,apartamento,apartamento_padrao,Serra,Bicanga,47,2.0,1.0,1.0,7,4,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Serra,Bicanga,45,2.0,1.0,1.0,7,5,False,True,False,True,False,True
320000,apartamento,apartamento_padrao,Serra,Bicanga,47,2.0,1.0,1.0,7,5,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Serra,Bicanga,47,2.0,1.0,1.0,7,6,False,True,False,False,False,True
860000,apartamento,apartamento_padrao,Serra,Boulevard Lagoa,157,3.0,4.0,2.0,19,3,False,True,True,True,True,True
3300000,apartamento,apartamento_padrao,Serra,Boulevard Lagoa,455,5.0,5.0,4.0,14,0,True,False,False,False,False,False
264999,apartamento,apartamento_padrao,Serra,Camará,45,2.0,1.0,1.0,11,11,False,False,False,True,False,False
264999,apartamento,apartamento_padrao,Serra,Camará,48,2.0,1.0,1.0,13,11,False,False,False,True,False,False
265000,apartamento,apartamento_padrao,Serra,Camará,48,2.0,1.0,1.0,13,0,False,False,False,False,False,False
265000,apartamento,apartamento_padrao,Serra,Camará,48,2.0,1.0,1.0,14,1,False,False,False,False,False,False
265000,apartamento,apartamento_padrao,Serra,Camará,50,2.0,1.0,1.0,16,2,False,True,False,True,False,True
265000,apartamento,apartamento_padrao,Serra,Camará,48,2.0,1.0,1.0,14,4,False,False,False,False,False,False
265000,apartamento,apartamento_padrao,Serra,Camará,48,2.0,1.0,1.0,14,6,False,False,False,False,False,False
265000,apartamento,apartamento_padrao,Serra,Camará,48,2.0,1.0,1.0,14,11,False,False,False,False,False,False
329900,apartamento,apartamento_padrao,Serra,Camará,50,2.0,2.0,1.0,20,2,True,True,True,True,False,True
367151,apartamento,apartamento_padrao,Serra,Camará,50,2.0,2.0,1.0,15,2,False,False,True,True,False,True
190000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,11,11,False,False,False,True,False,False
190000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,10,11,False,False,False,True,False,False
198000,apartamento,apartamento_padrao,Serra,Castelândia,60,2.0,1.0,1.0,11,3,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,0,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,3,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,5,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,5,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,5.0,1.0,1.0,3,5,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,10,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,10,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,2.0,7,10,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,10,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,11,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,7,11,False,False,False,False,False,False
220000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,6,12,False,False,False,False,False,False
259999,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,1.0,1.0,8,11,False,False,False,False,False,False
259999,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,1.0,1.0,8,11,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,0,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,3,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,7,3,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,5,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,5,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,5,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,1.0,1.0,8,5,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,10,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,10,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,10,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,10,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,10,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,1.0,1.0,8,11,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,7,11,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,11,False,False,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Castelândia,69,3.0,2.0,1.0,8,11,False,False,False,True,False,False
265000,apartamento,apartamento_padrao,Serra,Castelândia,80,3.0,2.0,1.0,11,3,False,False,False,False,False,False
265000,apartamento,apartamento_padrao,Serra,Castelândia,70,3.0,1.0,1.0,9,11,False,False,False,False,False,False
270000,apartamento,apartamento_padrao,Serra,Castelândia,52,2.0,1.0,1.0,7,0,False,True,True,False,False,True
299000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,10,4,False,True,True,True,False,True
300000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,5.0,12,0,False,True,False,True,False,True
300000,apartamento,apartamento_padrao,Serra,Castelândia,52,2.0,1.0,1.0,12,7,False,True,False,True,False,True
320000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,,15,0,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,,15,4,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,15,5,False,True,False,True,False,True
320000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,15,5,False,True,False,True,False,True
320000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,15,11,False,False,False,False,True,False
320000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,15,11,False,True,False,True,False,True
320000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,14,11,False,True,False,True,False,True
350000,apartamento,apartamento_padrao,Serra,Castelândia,52,2.0,1.0,1.0,20,3,False,True,True,False,False,True
359000,apartamento,apartamento_padrao,Serra,Castelândia,60,2.0,1.0,1.0,20,0,False,True,True,True,True,True
369000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,12,0,False,True,False,True,False,True
369000,apartamento,apartamento_padrao,Serra,Castelândia,47,2.0,1.0,1.0,11,5,False,True,False,False,False,True
369000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,12,5,False,True,False,True,False,False
369000,apartamento,apartamento_padrao,Serra,Castelândia,49,2.0,1.0,1.0,14,12,False,True,False,True,False,False
369001,apartamento,apartamento_padrao,Serra,Castelândia,52,2.0,1.0,1.0,10,0,False,True,True,False,False,False
369002,apartamento,apartamento_padrao,Serra,Castelândia,52,2.0,1.0,1.0,12,0,False,False,False,False,False,False
369006,apartamento,apartamento_padrao,Serra,Castelândia,52,2.0,1.0,1.0,13,1,False,False,False,True,False,False
227000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,54,2.0,1.0,1.0,17,12,False,False,False,True,False,False
310000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,52,2.0,1.0,1.0,15,1,False,False,True,False,False,False
310000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,52,2.0,1.0,1.0,15,6,False,False,True,False,False,False
310000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,50,2.0,1.0,1.0,12,13,False,True,True,True,False,True
315000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,52,2.0,1.0,1.0,20,2,False,True,True,True,False,True
315000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,15,3,False,False,False,False,False,False
315000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,15,4,False,False,False,False,False,False
320000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,18,5,False,False,False,False,True,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,15,0,False,False,True,False,True,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,50,2.0,1.0,1.0,10,0,False,False,False,False,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,49,2.0,1.0,1.0,15,1,False,False,True,False,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,15,3,False,False,True,False,True,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,50,2.0,1.0,1.0,10,3,False,False,False,False,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,50,2.0,1.0,1.0,9,3,False,True,False,True,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,15,3,False,True,True,True,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,49,2.0,1.0,1.0,15,4,False,False,False,False,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,15,5,False,False,True,False,True,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,49,2.0,1.0,1.0,15,6,False,False,True,False,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,45,2.0,1.0,1.0,8,11,False,False,False,False,False,False
330000,apartamento,apartamento_padrao,Serra,Chácara Parreiral,48,2.0,1.0,1.0,15,12,False,False,True,False,True,False
110000,apartamento,apartamento_padrao,Serra,Cidade Continental,65,2.0,1.0,0.0,13,3,False,True,False,True,False,False
280000,apartamento,apartamento_padrao,Serra,Colina da Serra,47,2.0,1.0,1.0,10,0,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,1.0,15,0,False,True,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,10,1,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,10,1,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,8,1,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,10,3,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,8,4,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,1.0,14,5,False,True,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,1.0,14,7,False,True,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,2.0,1.0,10,11,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,10,11,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,10,11,False,False,False,False,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,13,11,False,True,False,True,False,False
260000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,48,2.0,1.0,1.0,0,4,False,False,False,False,False,False
265000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,50,2.0,1.0,1.0,14,8,False,False,False,True,False,False
269000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,60,2.0,1.0,,11,0,False,False,False,True,False,False
269000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,,9,3,False,False,False,False,False,False
270000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,48,2.0,1.0,,7,0,False,False,False,True,False,False
270000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,48,2.0,1.0,1.0,6,13,False,False,False,True,True,False
274999,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,1.0,6,11,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,0,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,0,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,15,0,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,0,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,17,3,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,17,3,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,3,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,5,4,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,4,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,4,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,4,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,4,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,20,4,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,18,4,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,5,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,6,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,6,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,6,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,48,2.0,1.0,1.0,18,6,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,6,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,6,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,48,2.0,1.0,1.0,17,8,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,6,10,False,False,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,18,10,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,6,10,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,18,10,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,13,10,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,1.0,6,11,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,6,11,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,16,11,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,17,11,False,True,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,1.0,16,11,False,True,False,True,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,6,11,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,6,11,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,19,12,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,18,12,False,False,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,45,2.0,1.0,1.0,16,12,False,True,False,False,False,False
275000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,46,2.0,1.0,1.0,0,4,False,True,False,True,False,False
279999,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,17,0,False,True,False,True,False,False
280000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,10,0,False,False,False,False,False,False
280000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,10,0,False,False,False,False,False,False
280000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,1.0,16,0,False,True,False,True,False,False
280000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,47,2.0,1.0,2.0,17,0,False,True,False,True,False,False
280000,apartamento,apartamento_padrao,Serra,Colina de Laranjeiras,42,2.0,1.0,1.0,11,5,False,True,False,True,False,False
