preco_venda,tipo_imovel,subtipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,anunciante_profissional,qtd_imagens,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,3,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,3,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,3,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,7,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,7,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,52,2,1,1,True,13,False,True,False,False,True,True,True,True,False,False,False,False,False,False,8,13634.62,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,8,11078.12,False
709000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,8,11078.12,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,1,1,True,18,True,True,False,False,True,False,False,True,False,False,False,False,False,False,2,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,1,1,True,18,True,True,False,False,True,False,False,True,False,False,False,False,False,False,2,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,20,True,True,False,False,True,False,False,False,False,False,False,False,False,False,3,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,18,True,True,False,False,True,False,False,True,False,False,False,False,False,False,7,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,18,True,True,False,False,True,False,False,True,False,False,False,False,False,False,7,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,8,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,19,True,True,False,False,True,False,False,True,False,False,False,False,False,False,8,11935.48,False
740000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,19,True,True,False,False,True,False,False,True,False,False,False,False,False,False,8,11935.48,False
749000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,60,2,1,5,True,20,True,False,False,False,True,False,False,True,False,False,False,False,False,False,9,12483.33,False
750000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,58,2,2,1,True,11,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,12931.03,False
750000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,1,3,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,11904.76,False
753962,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,1,True,10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,12779.02,False
778854,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,14160.98,False
778857,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,14161.04,False
778862,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,14161.13,False
778863,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14161.15,False
778866,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,14161.2,False
778870,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,14161.27,False
778871,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,14161.29,False
780000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,70,2,2,1,True,17,False,False,True,False,False,True,False,True,False,False,False,False,False,False,5,11142.86,False
799000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,75,2,2,1,True,13,True,True,True,False,True,False,False,True,False,False,False,False,False,False,9,10653.33,False
800000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,90,3,2,1,False,17,True,False,True,False,False,False,False,True,False,False,False,False,False,False,3,8888.89,False
800000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,90,3,3,1,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,8888.89,False
810000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,83,3,2,1,True,13,True,True,False,False,True,True,False,True,False,False,False,False,False,False,0,9759.04,False
817279,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,1,True,20,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,13852.19,False
817279,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,13852.19,False
817280,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,13852.2,False
817288,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,1,True,20,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,13852.34,False
817288,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,2,True,20,True,False,True,False,True,False,False,True,False,False,False,False,False,False,2,13852.34,False
817289,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,13852.36,False
817291,apartamento,apartamento_padrao,Vitória,Jardim Camburi,59,2,2,1,True,20,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3,13852.39,False
829000,apartamento,loft_studio,Vitória,Jardim Camburi,54,1,1,1,True,17,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,15351.85,False
839700,apartamento,loft_studio,Vitória,Jardim Camburi,54,1,1,1,True,14,False,True,True,False,True,False,False,True,False,False,False,False,False,False,0,15550.0,False
840000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,90,3,3,1,True,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,9333.33,False
850000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,95,3,2,1,True,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3,8947.37,False
853000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,60,2,2,1,True,7,False,True,True,False,True,False,False,True,False,False,False,False,False,False,3,14216.67,False
865679,apartamento,apartamento_padrao,Vitória,Jardim Camburi,55,2,1,,True,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,10,15739.62,False
870000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,2,True,13,True,True,False,False,True,True,False,True,False,False,False,False,False,False,3,14032.26,False
870000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,2,True,19,True,True,True,False,True,False,False,True,False,False,False,False,False,False,9,14032.26,False
870000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,70,3,2,1,True,10,True,False,True,False,True,False,False,True,False,False,False,False,False,False,10,12428.57,False
871210,apartamento,loft_studio,Vitória,Jardim Camburi,54,1,1,1,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,16133.52,False
871212,apartamento,loft_studio,Vitória,Jardim Camburi,54,1,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,16133.56,False
871215,apartamento,loft_studio,Vitória,Jardim Camburi,54,1,1,1,True,18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,16133.61,False
871219,apartamento,loft_studio,Vitória,Jardim Camburi,54,1,1,1,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,16133.69,False
871222,apartamento,loft_studio,Vitória,Jardim Camburi,54,1,1,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,16133.74,False
876560,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,13281.21,False
878862,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,1,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,13316.09,False
878862,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,1,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,13316.09,False
879999,apartamento,apartamento_padrao,Vitória,Jardim Camburi,56,2,2,1,True,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,15714.27,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,1,True,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,False,False,False,False,True,True,False,False,False,False,False,False,2,14354.84,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,3,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,3,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,54,2,2,1,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,16481.48,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,1,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,130,3,2,1,True,5,True,False,True,False,False,False,False,True,False,False,True,False,False,False,5,6846.15,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,6,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,6,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,12,True,True,False,False,False,False,False,True,False,False,False,False,False,False,7,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,11,True,True,False,False,False,False,False,True,False,False,False,False,False,False,7,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,11,True,True,False,False,False,False,False,True,False,False,False,False,False,False,8,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,11,True,True,False,False,False,False,False,True,False,False,False,False,False,False,8,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0,13692.31,False
890000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,2,True,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0,13692.31,False
895000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,56,2,2,1,True,16,False,True,True,False,True,True,False,True,False,False,False,False,False,False,3,15982.14,False
898989,apartamento,apartamento_padrao,Vitória,Jardim Camburi,120,3,3,1,True,13,False,False,True,False,False,True,False,True,False,False,True,False,False,False,6,7491.57,False
914998,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,14296.84,False
915002,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14296.91,False
915005,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,14296.95,False
915006,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14296.97,False
915008,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,14297.0,False
920000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,138,3,3,,True,13,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0,6666.67,False
920000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,100,3,3,1,True,20,False,False,True,False,True,False,False,True,False,False,False,False,False,False,3,9200.0,False
922000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,3,2,2,True,20,False,False,True,False,True,False,False,True,False,False,False,False,False,False,2,13969.7,False
923000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,90,3,1,1,True,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,9,10255.56,False
927700,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,20,False,True,True,False,True,False,False,False,False,False,False,False,False,False,3,14272.31,False
927700,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,0,14272.31,False
930000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,90,3,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,10333.33,False
933202,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,0,True,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,14356.95,False
933202,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,0,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,14356.95,False
933207,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,0,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14357.03,False
933210,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,,True,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,1,14357.08,False
933213,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,0,True,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,14357.12,False
933214,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,0,True,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,14357.14,False
933216,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,0,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,14357.17,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,True,False,True,True,True,True,False,False,False,False,False,False,2,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,True,False,True,True,True,True,False,False,False,False,False,False,3,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,True,False,True,True,True,True,False,False,False,False,False,False,3,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,True,False,True,True,True,True,False,False,False,False,False,False,6,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,True,False,True,True,True,True,False,False,False,False,False,False,6,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,True,False,True,True,True,True,False,False,False,False,False,False,7,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,True,True,False,True,True,True,True,False,False,False,False,False,False,7,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,2,True,12,True,True,False,False,True,True,True,True,False,False,False,False,False,False,8,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,11,True,True,False,False,True,True,True,True,False,False,False,False,False,False,8,15161.29,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,2,1,True,0,True,True,True,False,True,True,True,True,False,False,False,False,False,False,0,14461.54,False
940000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,62,2,2,1,True,12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9,15161.29,False
941692,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,14268.06,False
941699,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,14268.17,False
941701,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,14268.2,False
941702,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1,14268.21,False
941705,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14268.26,False
941707,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,14268.29,False
941709,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,14268.32,False
950000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,96,3,2,1,True,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,9895.83,False
959000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,14530.3,False
959000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5,14530.3,False
961728,apartamento,apartamento_padrao,Vitória,Jardim Camburi,67,2,2,2,True,20,False,False,True,False,True,False,False,True,False,False,False,False,False,False,2,14354.15,False
972741,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,20,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0,15440.33,False
972743,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,15440.37,False
972747,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,15440.43,False
972748,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,15440.44,False
972748,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,15440.44,False
972750,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,20,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0,15440.48,False
972753,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,15440.52,False
972756,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,15440.57,False
972757,apartamento,apartamento_padrao,Vitória,Jardim Camburi,63,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,15440.59,False
980000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,75,3,2,1,True,18,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,13066.67,False
980000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,98,3,3,2,True,17,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,10000.0,False
980000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,70,3,2,1,True,20,False,False,True,False,True,False,False,True,False,False,False,False,False,False,3,14000.0,False
980000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,75,3,2,1,True,19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4,13066.67,False
980000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,90,3,3,2,True,20,True,True,False,False,True,False,False,True,False,False,False,False,False,False,7,10888.89,False
980000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,72,2,2,1,True,20,False,True,True,False,True,True,False,True,False,False,False,False,False,False,9,13611.11,False
981400,apartamento,apartamento_padrao,Vitória,Jardim Camburi,66,2,2,1,True,20,False,True,True,False,True,False,False,True,False,False,False,False,False,False,0,14869.7,False
988967,apartamento,apartamento_padrao,Vitória,Jardim Camburi,67,2,2,1,True,20,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,14760.7,False
988969,apartamento,apartamento_padrao,Vitória,Jardim Camburi,67,2,2,1,True,20,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1,14760.73,False
988971,apartamento,apartamento_padrao,Vitória,Jardim Camburi,67,2,2,1,True,20,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3,14760.76,False
988977,apartamento,apartamento_padrao,Vitória,Jardim Camburi,67,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14760.85,False
989000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,100,3,2,1,True,12,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,9890.0,False
989000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,100,3,2,1,True,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,9890.0,False
989023,apartamento,apartamento_padrao,Vitória,Jardim Camburi,64,2,2,1,True,20,False,True,True,False,True,False,False,False,False,False,False,False,False,False,10,15453.48,False
990000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,227,3,3,,True,13,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0,4361.23,False
990000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,68,2,2,1,True,19,True,False,False,False,True,False,False,False,False,False,True,False,False,False,8,14558.82,False
993273,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,15281.12,False
993277,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,15281.18,False
993281,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,15281.25,False
993281,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,17,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,15281.25,False
993283,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,15281.28,False
993284,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,15281.29,False
993284,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,15281.29,False
993286,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,15281.32,False
993288,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,15281.35,False
996173,apartamento,apartamento_padrao,Vitória,Jardim Camburi,74,2,1,1,True,20,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,13461.8,False
996174,apartamento,apartamento_padrao,Vitória,Jardim Camburi,74,2,1,1,True,20,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2,13461.81,False
996175,apartamento,apartamento_padrao,Vitória,Jardim Camburi,74,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,13461.82,False
996187,apartamento,apartamento_padrao,Vitória,Jardim Camburi,74,2,1,1,True,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,13461.99,False
997816,apartamento,apartamento_padrao,Vitória,Jardim Camburi,67,2,2,1,True,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,14892.78,False
997816,apartamento,apartamento_padrao,Vitória,Jardim Camburi,67,2,2,1,True,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,14892.78,False
999000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,99,2,2,,True,14,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2,10090.91,False
1000000,apartamento,apartamento_padrao,Vitória,Jardim Camburi,95,3,3,1,True,20,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10,10526.32,False
1007214,apartamento,apartamento_padrao,Vitória,Jardim Camburi,137,3,2,,True,15,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0,7351.93,False
1018260,apartamento,apartamento_padrao,Vitória,Jardim Camburi,65,2,1,1,True,4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,15665.54,False
1028746,apartamento,apartamento_padrao,Vitória,Jardim Camburi,68,2,2,1,True,15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,15128.62,False
