preco_venda,tipo_imovel,subtipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,anunciante_profissional,qtd_imagens,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
430000,apartamento,apartamento_padrao,Guarapari,Centro,56,1,1,1,True,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,7678.57,False
432149,apartamento,apartamento_padrao,Guarapari,Centro,52,1,2,1,True,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,67,8310.56,False
435000,apartamento,apartamento_padrao,Guarapari,Centro,55,2,1,1,True,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23,7909.09,False
439900,apartamento,apartamento_padrao,Guarapari,Centro,60,2,1,1,True,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,7331.67,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,70,1,1,1,False,14,False,True,True,False,True,True,False,True,False,False,False,False,False,False,0,6428.57,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,87,3,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5172.41,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,60,2,1,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7500.0,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,2,,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6428.57,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,68,1,1,,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6617.65,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,88,2,2,,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5113.64,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,85,2,2,1,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5294.12,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,67,1,1,,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6716.42,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,60,1,1,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7500.0,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6428.57,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,40,1,1,1,True,19,False,True,True,False,True,False,False,False,True,False,False,True,False,False,2,11250.0,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,55,2,1,1,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,8181.82,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,100,3,2,1,True,15,False,False,True,False,False,False,False,True,False,False,False,False,False,False,47,4500.0,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,70,1,2,0,True,18,False,False,False,False,False,True,False,True,False,False,False,False,False,False,82,6428.57,False
450000,apartamento,apartamento_padrao,Guarapari,Centro,48,2,1,1,True,16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,95,9375.0,False
452249,apartamento,apartamento_padrao,Guarapari,Centro,90,2,1,,True,16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,89,5024.99,False
452249,apartamento,apartamento_padrao,Guarapari,Centro,67,1,1,,True,14,False,False,True,False,False,True,False,True,False,False,False,False,False,False,101,6749.99,False
465000,apartamento,apartamento_padrao,Guarapari,Centro,70,1,1,1,True,10,False,True,True,False,True,True,False,True,False,False,False,False,False,False,26,6642.86,False
470000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,1,,True,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7230.77,False
470000,apartamento,apartamento_padrao,Guarapari,Centro,30,1,1,1,True,17,False,False,True,False,True,True,False,True,False,False,False,False,False,False,90,15666.67,False
470000,apartamento,apartamento_padrao,Guarapari,Centro,68,2,1,1,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112,6911.76,False
479900,apartamento,apartamento_padrao,Guarapari,Centro,90,2,1,1,True,20,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,5332.22,False
480000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,2,,True,16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,7384.62,False
480000,apartamento,apartamento_padrao,Guarapari,Centro,100,2,1,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4800.0,False
480000,apartamento,apartamento_padrao,Guarapari,Centro,42,1,1,0,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,11428.57,False
480000,apartamento,apartamento_padrao,Guarapari,Centro,86,2,1,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5581.4,False
480000,apartamento,apartamento_padrao,Guarapari,Centro,69,1,1,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6956.52,False
480000,apartamento,apartamento_padrao,Guarapari,Centro,82,2,2,1,True,18,True,False,True,False,False,True,False,True,False,False,False,False,False,False,13,5853.66,False
480000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,1,1,True,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,73,7384.62,False
495000,apartamento,apartamento_padrao,Guarapari,Centro,65,1,1,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7615.38,False
500000,apartamento,apartamento_padrao,Guarapari,Centro,100,3,2,,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5000.0,False
500000,apartamento,apartamento_padrao,Guarapari,Centro,60,2,1,5,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8333.33,False
500000,apartamento,apartamento_padrao,Guarapari,Centro,88,2,1,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5681.82,False
500000,apartamento,apartamento_padrao,Guarapari,Centro,86,2,1,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5813.95,False
500000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,1,1,True,19,False,False,True,False,False,True,False,True,False,False,False,False,False,False,23,6250.0,False
500000,apartamento,apartamento_padrao,Guarapari,Centro,95,3,2,0,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,5263.16,False
500000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,2,,True,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128,6250.0,False
502499,apartamento,apartamento_padrao,Guarapari,Centro,80,3,1,1,True,19,False,False,False,False,False,True,False,True,False,False,False,False,False,False,67,6281.24,False
502499,apartamento,apartamento_padrao,Guarapari,Centro,95,2,2,1,True,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,101,5289.46,False
510000,apartamento,apartamento_padrao,Guarapari,Centro,90,2,2,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5666.67,False
520000,apartamento,apartamento_padrao,Guarapari,Centro,100,2,2,0,True,12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,23,5200.0,False
520000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,3,1,True,20,False,False,True,False,True,True,False,True,False,False,False,False,False,False,24,6500.0,False
525000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,3,1,True,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6562.5,False
525000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,3,1,True,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6562.5,False
525000,apartamento,apartamento_padrao,Guarapari,Centro,101,2,2,1,True,20,True,True,True,False,False,False,False,False,False,False,False,False,False,False,12,5198.02,False
525000,apartamento,apartamento_padrao,Guarapari,Centro,101,2,1,1,True,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,135,5198.02,False
529900,apartamento,apartamento_padrao,Guarapari,Centro,100,3,2,1,True,16,True,False,True,False,False,True,False,True,False,False,False,False,False,False,0,5299.0,False
530000,apartamento,apartamento_padrao,Guarapari,Centro,87,2,1,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6091.95,False
530000,apartamento,apartamento_padrao,Guarapari,Centro,75,2,2,1,False,20,False,False,True,False,False,True,False,True,False,False,False,False,False,False,22,7066.67,False
530000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,1,1,True,15,True,False,False,False,False,False,False,True,False,False,False,False,False,False,128,7571.43,False
532650,apartamento,apartamento_padrao,Guarapari,Centro,100,3,3,1,True,20,False,False,False,False,False,True,False,True,False,False,False,False,False,False,138,5326.5,False
540000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,2,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8307.69,False
540000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,2,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,8307.69,False
542700,apartamento,apartamento_padrao,Guarapari,Centro,101,2,3,1,True,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,67,5373.27,False
549900,apartamento,apartamento_padrao,Guarapari,Centro,88,2,2,1,True,20,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,6248.86,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,85,2,1,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6470.59,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,1,1,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6875.0,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,79,2,2,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6962.03,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,48,1,1,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,11458.33,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,90,2,2,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6111.11,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,89,2,1,1,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6179.78,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,1,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6875.0,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,75,2,2,1,True,17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,7333.33,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,88,2,1,1,False,19,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8,6250.0,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,1,1,True,20,False,False,False,False,False,True,False,False,False,True,False,False,False,False,17,6875.0,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,100,3,3,1,True,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37,5500.0,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,97,2,3,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,5670.1,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,90,3,2,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89,6111.11,False
550000,apartamento,apartamento_padrao,Guarapari,Centro,88,2,2,1,True,18,False,False,False,False,False,True,False,True,False,False,False,False,False,False,125,6250.0,False
580000,apartamento,apartamento_padrao,Guarapari,Centro,75,3,1,1,True,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7733.33,False
580000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,2,2,True,20,False,True,True,False,True,False,False,True,False,False,False,True,False,False,39,8923.08,False
580000,apartamento,apartamento_padrao,Guarapari,Centro,82,2,3,1,True,15,False,False,True,False,False,False,False,True,False,False,False,False,False,False,91,7073.17,False
590000,apartamento,apartamento_padrao,Guarapari,Centro,105,2,2,1,True,12,False,False,False,False,False,True,False,True,False,False,False,False,False,False,100,5619.05,False
590000,apartamento,apartamento_padrao,Guarapari,Centro,85,2,3,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120,6941.18,False
592949,apartamento,apartamento_padrao,Guarapari,Centro,88,2,2,1,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81,6738.06,False
595000,apartamento,apartamento_padrao,Guarapari,Centro,97,2,1,1,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6134.02,False
597000,apartamento,apartamento_padrao,Guarapari,Centro,80,3,3,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7462.5,False
597000,apartamento,apartamento_padrao,Guarapari,Centro,80,3,3,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,7462.5,False
600000,apartamento,apartamento_padrao,Guarapari,Centro,89,2,2,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6741.57,False
600000,apartamento,apartamento_padrao,Guarapari,Centro,110,4,2,,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5454.55,False
600000,apartamento,apartamento_padrao,Guarapari,Centro,87,2,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6896.55,False
600000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,1,1,True,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,32,7500.0,False
600000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,1,1,True,20,False,False,False,False,False,True,False,False,False,False,False,False,False,False,128,7500.0,False
600000,apartamento,apartamento_padrao,Guarapari,Centro,100,3,2,1,True,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,131,6000.0,False
602999,apartamento,apartamento_padrao,Guarapari,Centro,85,2,2,1,True,16,False,False,True,False,False,True,False,True,False,False,False,False,False,False,67,7094.11,False
617000,apartamento,apartamento_padrao,Guarapari,Centro,92,2,2,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6706.52,False
620000,apartamento,apartamento_padrao,Guarapari,Centro,84,2,1,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7380.95,False
630000,apartamento,apartamento_padrao,Guarapari,Centro,90,2,1,1,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7000.0,False
630000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,1,1,True,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,9000.0,False
630000,apartamento,apartamento_padrao,Guarapari,Centro,95,2,5,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6631.58,False
630000,apartamento,apartamento_padrao,Guarapari,Centro,95,2,5,1,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6631.58,False
630000,apartamento,apartamento_padrao,Guarapari,Centro,45,1,1,,True,20,False,True,False,False,True,True,False,True,False,False,False,False,False,False,47,14000.0,False
630000,apartamento,apartamento_padrao,Guarapari,Centro,82,2,2,1,True,17,False,False,True,False,False,False,False,True,False,False,False,False,False,False,91,7682.93,False
630000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,2,1,True,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,139,7875.0,False
633149,apartamento,apartamento_padrao,Guarapari,Centro,122,2,1,1,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89,5189.75,False
640000,apartamento,apartamento_padrao,Guarapari,Centro,116,3,3,1,True,20,True,False,True,False,False,True,False,False,False,False,False,False,False,False,128,5517.24,False
649900,apartamento,apartamento_padrao,Guarapari,Centro,70,2,1,1,True,16,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,9284.29,False
649900,apartamento,apartamento_padrao,Guarapari,Centro,85,3,1,1,True,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,7645.88,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,90,2,1,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7222.22,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,2,1,True,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8125.0,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,48,1,1,1,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,13541.67,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,85,2,1,1,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7647.06,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,78,2,1,1,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8333.33,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,95,3,3,1,True,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,11,6842.11,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,79,2,1,1,True,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13,8227.85,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,77,2,2,1,True,20,True,True,True,False,True,False,False,True,False,False,False,False,False,False,24,8441.56,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,94,2,3,1,True,20,True,False,True,False,False,True,False,False,False,False,False,False,False,False,26,6914.89,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,2,1,True,11,False,True,True,False,True,False,False,False,False,False,False,False,False,False,41,10000.0,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,112,3,3,1,False,20,False,False,True,False,False,True,False,True,False,False,False,False,False,False,51,5803.57,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,85,2,2,1,True,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,91,7647.06,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,95,3,1,1,True,15,False,False,True,False,False,True,False,True,False,False,False,True,False,False,91,6842.11,False
650000,apartamento,apartamento_padrao,Guarapari,Centro,95,3,3,1,True,15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,103,6842.11,False
653249,apartamento,apartamento_padrao,Guarapari,Centro,98,2,3,,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,6665.81,False
660000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,9428.57,False
660000,apartamento,apartamento_padrao,Guarapari,Centro,95,3,3,1,True,16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,118,6947.37,False
663299,apartamento,apartamento_padrao,Guarapari,Centro,144,3,2,1,True,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,101,4606.24,False
675000,apartamento,apartamento_padrao,Guarapari,Centro,75,2,2,1,True,13,True,False,False,False,False,False,False,True,False,False,False,False,False,False,100,9000.0,False
679000,apartamento,apartamento_padrao,Guarapari,Centro,60,2,2,1,True,20,False,True,True,False,True,False,False,True,False,False,False,False,False,False,125,11316.67,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,78,2,1,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8717.95,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,100,3,1,1,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6800.0,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,75,2,3,1,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,9066.67,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,75,2,3,1,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,9066.67,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,150,3,2,1,True,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7,4533.33,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,72,2,2,1,True,20,True,True,True,False,True,False,False,True,False,False,False,False,False,False,26,9444.44,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,150,3,2,1,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,4533.33,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,88,3,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,7727.27,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,86,2,2,2,True,8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,71,7906.98,False
680000,apartamento,apartamento_padrao,Guarapari,Centro,68,2,2,1,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89,10000.0,False
683399,apartamento,apartamento_padrao,Guarapari,Centro,120,3,2,1,True,20,False,False,True,False,False,True,False,True,False,False,False,False,False,False,12,5694.99,False
683399,apartamento,apartamento_padrao,Guarapari,Centro,83,2,1,2,True,19,False,False,True,False,True,False,False,True,False,False,False,False,False,False,67,8233.72,False
689900,apartamento,apartamento_padrao,Guarapari,Centro,70,2,1,1,True,0,False,True,False,False,True,True,False,True,False,False,False,False,False,False,0,9855.71,False
690000,apartamento,apartamento_padrao,Guarapari,Centro,88,2,1,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7840.91,False
690000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,2,1,True,17,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,9857.14,False
690000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,2,1,True,20,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,9857.14,False
690000,apartamento,apartamento_padrao,Guarapari,Centro,123,3,2,,True,20,True,True,True,False,True,False,False,True,False,False,False,False,False,False,0,5609.76,False
690000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,2,1,True,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,54,9857.14,False
690000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,2,1,True,20,True,True,True,False,True,True,False,True,False,False,False,False,False,False,82,8625.0,False
690000,apartamento,apartamento_padrao,Guarapari,Centro,110,2,2,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132,6272.73,False
699000,apartamento,apartamento_padrao,Guarapari,Centro,68,2,1,1,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17,10279.41,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,90,2,2,2,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7777.78,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,150,3,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4666.67,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,78,2,1,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8974.36,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,147,3,1,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4761.9,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,2,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,10000.0,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,110,2,1,1,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6363.64,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,80,3,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8750.0,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,78,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8974.36,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,110,3,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6363.64,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,78,2,2,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,8974.36,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,110,3,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6363.64,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,120,3,1,1,True,20,False,False,False,False,False,False,False,False,False,True,False,True,False,False,17,5833.33,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,59,2,2,1,True,15,False,True,False,False,True,False,False,True,False,False,False,False,False,False,21,11864.41,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,112,3,3,1,True,19,False,False,False,False,False,False,False,True,False,False,True,False,False,False,40,6250.0,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,100,3,3,1,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,7000.0,False
700000,apartamento,apartamento_padrao,Guarapari,Centro,75,2,2,1,True,20,True,False,False,False,False,True,False,False,False,False,False,False,False,False,128,9333.33,False
720000,apartamento,apartamento_padrao,Guarapari,Centro,127,3,3,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5669.29,False
720000,apartamento,apartamento_padrao,Guarapari,Centro,75,2,1,1,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,9600.0,False
720000,apartamento,apartamento_padrao,Guarapari,Centro,127,3,3,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5669.29,False
720000,apartamento,apartamento_padrao,Guarapari,Centro,130,3,2,1,True,20,True,False,True,False,True,True,False,True,False,False,False,False,False,False,37,5538.46,False
730000,apartamento,apartamento_padrao,Guarapari,Centro,90,3,1,2,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8111.11,False
730000,apartamento,apartamento_padrao,Guarapari,Centro,90,3,2,1,True,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17,8111.11,False
730000,apartamento,apartamento_padrao,Guarapari,Centro,115,2,3,1,True,17,False,False,True,False,False,False,False,True,False,False,False,False,False,False,81,6347.83,False
735000,apartamento,apartamento_padrao,Guarapari,Centro,65,2,1,1,True,20,False,True,True,False,True,False,False,True,False,False,False,False,False,False,32,11307.69,False
740000,apartamento,apartamento_padrao,Guarapari,Centro,95,3,2,1,True,16,True,False,True,False,False,True,False,True,False,False,False,False,False,False,74,7789.47,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,106,3,1,1,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7075.47,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,110,3,2,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6818.18,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,90,3,1,1,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8333.33,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,70,2,1,1,True,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,10714.29,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,108,3,1,1,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6944.44,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,88,2,1,2,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8522.73,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,107,3,3,1,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7009.35,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,80,2,2,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,9375.0,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,126,3,2,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5952.38,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,107,3,3,1,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,7009.35,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,126,3,2,1,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5952.38,False
750000,apartamento,apartamento_cobertura,Guarapari,Centro,140,3,3,1,True,20,True,False,True,False,False,True,False,True,True,False,False,False,False,False,17,5357.14,False
750000,apartamento,apartamento_padrao,Guarapari,Centro,88,2,1,1,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,8522.73,False
