preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,11,6,False,True,False,True,False,True
380000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,12,6,False,False,True,False,False,False
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,12,7,False,False,False,False,False,False
380000,apartamento,Serra,Colina de Laranjeiras,47,2,5,1,12,7,False,False,False,False,False,False
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,0,0,False,False,False,False,False,False
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,11,10,False,False,False,False,False,False
380000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,20,11,False,True,False,True,True,True
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,11,11,False,True,False,True,False,True
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,11,11,False,True,False,True,False,True
380000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,0,3,False,True,False,True,False,True
380000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,0,4,False,True,True,False,False,True
384999,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,10,7,False,False,True,False,False,False
384999,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,12,7,False,False,True,False,False,False
384999,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,11,False,False,False,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,20,1,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,54,2,2,1,18,1,False,False,True,True,False,True
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,4,4,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,20,4,False,True,True,True,False,True
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,4,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,5,False,False,False,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,52,2,1,1,20,5,False,True,True,True,False,True
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,5,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,6,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,12,7,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,13,7,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,0,0,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,0,1,False,False,True,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,10,False,False,False,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,13,10,False,True,True,True,False,True
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,13,10,False,True,True,True,False,True
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,10,False,False,False,False,False,False
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,11,False,True,True,True,False,True
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,11,False,True,True,True,False,True
385000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,7,11,False,False,True,False,False,False
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,1,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,1,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,4,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,4,False,True,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,5,False,True,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,5,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,5,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,6,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,7,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,7,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,7,False,False,False,False,False,False
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,7,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,7,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,11,False,True,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,14,11,False,True,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,0,4,False,False,False,True,False,True
390000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,17,12,False,True,True,False,False,False
396000,apartamento,Serra,Colina de Laranjeiras,49,2,1,1,20,2,False,True,True,True,False,False
396000,apartamento,Serra,Colina de Laranjeiras,52,2,1,,20,2,False,False,True,True,False,True
419900,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,16,0,False,False,False,False,False,False
419900,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,17,4,False,False,False,False,False,False
419999,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,7,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,13,0,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,53,2,2,1,18,0,True,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,1,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,53,2,1,,19,1,False,False,True,True,False,False
420000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,15,2,True,False,True,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,66,3,1,1,17,3,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,66,3,1,5,17,3,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,66,3,1,1,17,3,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,,12,3,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,,1,3,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,53,2,2,1,13,4,True,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,4,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,80,2,2,1,10,4,True,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,13,5,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,,12,5,False,True,False,True,False,False
420000,apartamento,Serra,Colina de Laranjeiras,66,3,1,1,17,5,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,5,False,False,True,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,80,2,2,1,10,5,True,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,1,12,6,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,6,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,7,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,7,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,7,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,1,20,7,False,False,False,True,False,False
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,1,20,7,False,True,True,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,1,20,7,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,11,9,False,True,True,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,13,10,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,14,10,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,1,11,10,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,20,10,False,False,True,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,1,20,11,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,14,11,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,80,2,2,1,13,11,True,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,80,2,1,1,10,11,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,80,2,2,1,10,11,False,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,52,2,1,,0,3,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,55,2,1,1,0,3,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,60,3,1,1,17,11,False,True,False,True,False,True
420000,apartamento,Serra,Colina de Laranjeiras,80,2,2,1,0,4,True,False,False,False,False,False
420000,apartamento,Serra,Colina de Laranjeiras,65,3,1,1,0,4,False,False,False,False,False,False
425000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,15,11,False,True,False,True,False,False
430000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,14,2,False,True,False,True,False,True
430000,apartamento,Serra,Colina de Laranjeiras,49,2,2,1,14,10,False,True,True,True,False,True
435000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,11,1,False,True,False,True,False,True
450000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,13,4,False,False,False,False,False,False
450000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,14,6,False,True,False,False,False,False
450000,apartamento,Serra,Colina de Laranjeiras,90,3,1,1,15,6,False,False,False,False,False,False
470000,apartamento,Serra,Colina de Laranjeiras,77,2,1,1,10,4,False,True,True,True,False,True
474999,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,7,False,False,True,False,False,False
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,0,False,True,False,False,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,0,False,True,True,False,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,1,False,False,True,False,False,False
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,3,False,False,True,False,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,3,False,False,True,False,False,False
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,4,False,False,True,False,False,False
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,12,5,False,False,True,True,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,12,5,False,False,True,True,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,5,False,False,True,False,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,14,7,False,False,True,False,False,False
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,15,7,False,False,True,False,False,False
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,12,11,False,False,True,True,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,12,11,False,False,True,True,False,True
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,0,4,False,False,True,False,False,False
475000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,14,12,False,False,True,False,False,True
480000,apartamento,Serra,Colina de Laranjeiras,68,3,2,1,16,7,False,True,True,True,False,True
485000,apartamento,Serra,Colina de Laranjeiras,62,2,2,1,20,0,True,True,True,True,False,True
490000,apartamento,Serra,Colina de Laranjeiras,68,2,2,1,13,4,True,False,False,True,True,False
499999,apartamento,Serra,Colina de Laranjeiras,57,2,2,1,10,0,False,False,False,False,False,False
499999,apartamento,Serra,Colina de Laranjeiras,57,2,2,1,10,4,False,False,False,False,False,False
500000,apartamento,Serra,Colina de Laranjeiras,57,2,2,1,10,0,True,False,False,False,False,False
500000,apartamento,Serra,Colina de Laranjeiras,57,2,1,1,12,0,False,True,False,True,True,True
500000,apartamento,Serra,Colina de Laranjeiras,63,2,2,,17,0,False,False,True,True,False,True
500000,apartamento,Serra,Colina de Laranjeiras,57,2,1,1,11,1,False,False,False,False,False,False
500000,apartamento,Serra,Colina de Laranjeiras,57,2,1,1,11,3,False,False,False,False,False,False
500000,apartamento,Serra,Colina de Laranjeiras,57,2,1,1,11,4,False,False,False,False,False,False
500000,apartamento,Serra,Colina de Laranjeiras,57,2,2,1,10,5,True,False,False,False,False,False
500000,apartamento,Serra,Colina de Laranjeiras,57,2,1,0,10,6,False,True,False,True,False,True
500000,apartamento,Serra,Colina de Laranjeiras,57,2,1,1,14,10,False,True,False,False,False,True
530000,apartamento,Serra,Colina de Laranjeiras,62,2,2,1,9,2,False,False,False,False,False,False
550000,apartamento,Serra,Colina de Laranjeiras,68,2,1,2,13,0,True,True,False,True,False,True
550000,apartamento,Serra,Colina de Laranjeiras,68,2,2,2,13,0,True,False,False,False,False,False
550000,apartamento,Serra,Colina de Laranjeiras,62,2,1,1,18,0,False,True,False,False,True,True
550000,apartamento,Serra,Colina de Laranjeiras,68,2,2,2,13,0,True,True,True,True,False,True
560000,apartamento,Serra,Colina de Laranjeiras,68,2,2,1,18,0,False,True,True,True,False,True
560000,apartamento,Serra,Colina de Laranjeiras,65,2,2,2,7,1,True,False,False,False,False,False
560000,apartamento,Serra,Colina de Laranjeiras,68,2,1,1,0,0,False,True,False,True,False,True
570000,apartamento,Serra,Colina de Laranjeiras,70,2,2,1,20,6,True,True,True,True,False,True
575000,apartamento,Serra,Colina de Laranjeiras,68,2,2,1,20,2,True,False,True,True,False,True
579996,apartamento,Serra,Colina de Laranjeiras,67,2,2,1,17,1,False,False,False,False,False,False
579998,apartamento,Serra,Colina de Laranjeiras,67,2,2,1,15,1,False,False,False,True,False,False
579999,apartamento,Serra,Colina de Laranjeiras,67,2,2,1,16,0,False,False,False,False,False,False
580000,apartamento,Serra,Colina de Laranjeiras,69,2,2,1,15,0,True,False,False,False,False,False
580000,apartamento,Serra,Colina de Laranjeiras,65,2,2,1,6,0,True,True,True,True,False,True
580000,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,20,0,False,True,True,False,False,True
580000,apartamento,Serra,Colina de Laranjeiras,69,2,2,1,9,4,True,False,False,False,False,False
580001,apartamento,Serra,Colina de Laranjeiras,67,2,2,1,20,0,False,False,False,False,False,False
580002,apartamento,Serra,Colina de Laranjeiras,67,2,2,1,18,0,False,False,False,True,False,False
580009,apartamento,Serra,Colina de Laranjeiras,67,2,2,1,15,2,False,False,False,False,False,False
599000,apartamento,Serra,Colina de Laranjeiras,60,2,1,1,11,1,False,True,True,False,False,False
599000,apartamento,Serra,Colina de Laranjeiras,72,2,1,1,20,2,False,True,False,False,False,False
599000,apartamento,Serra,Colina de Laranjeiras,55,2,2,2,20,5,False,False,False,False,False,False
599000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,20,5,False,False,False,False,False,False
599000,apartamento,Serra,Colina de Laranjeiras,55,2,3,2,20,6,False,False,False,False,False,False
599000,apartamento,Serra,Colina de Laranjeiras,55,2,2,1,20,6,False,False,False,False,False,False
599000,apartamento,Serra,Colina de Laranjeiras,55,2,3,2,20,6,False,False,False,False,False,False
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,14,0,True,False,False,True,False,False
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,0,True,True,True,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,3,True,False,False,True,False,False
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,5,False,True,True,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,5,False,True,True,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,5,False,True,True,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,5,False,True,True,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,6,True,False,False,True,False,False
599999,apartamento,Serra,Colina de Laranjeiras,65,2,2,1,18,7,True,False,False,True,False,False
599999,apartamento,Serra,Colina de Laranjeiras,65,2,2,1,20,7,True,True,False,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,2,1,20,7,True,True,True,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,2,1,20,7,True,True,True,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,17,11,True,True,False,True,False,True
599999,apartamento,Serra,Colina de Laranjeiras,65,2,1,1,19,12,True,False,False,True,False,False
600000,apartamento,Serra,Colina de Laranjeiras,68,2,2,,20,0,True,False,True,True,False,True
600000,apartamento,Serra,Colina de Laranjeiras,100,3,3,3,7,2,True,False,True,False,False,False
600000,apartamento,Serra,Colina de Laranjeiras,93,2,2,1,13,4,True,False,False,False,False,False
640000,apartamento,Serra,Colina de Laranjeiras,68,3,2,1,12,2,True,True,False,True,False,True
650000,apartamento,Serra,Colina de Laranjeiras,63,2,2,1,11,2,False,False,False,False,False,False
689000,apartamento,Serra,Colina de Laranjeiras,105,3,2,,20,2,True,False,True,False,False,False
690000,apartamento,Serra,Colina de Laranjeiras,105,3,2,1,20,2,False,False,False,False,False,False
690000,apartamento,Serra,Colina de Laranjeiras,73,3,2,2,20,12,True,True,True,True,False,True
720000,apartamento,Serra,Colina de Laranjeiras,85,3,2,2,20,0,False,False,True,False,False,True
720000,apartamento,Serra,Colina de Laranjeiras,85,3,2,2,15,0,False,False,False,True,False,False
720000,apartamento,Serra,Colina de Laranjeiras,82,3,2,1,15,1,False,True,False,False,False,True
720000,apartamento,Serra,Colina de Laranjeiras,85,3,2,2,11,4,True,True,True,True,False,True
720003,apartamento,Serra,Colina de Laranjeiras,85,3,2,2,15,0,False,False,False,False,False,False
720009,apartamento,Serra,Colina de Laranjeiras,85,3,2,2,12,1,False,False,False,False,False,False
750000,apartamento,Serra,Colina de Laranjeiras,79,3,1,2,20,5,True,True,True,False,False,False
998900,apartamento,Serra,Colina de Laranjeiras,31,3,3,1,20,4,True,False,False,False,False,False
1050000,apartamento,Serra,Colina de Laranjeiras,130,3,2,1,11,11,True,False,True,False,False,False
1590000,apartamento,Serra,Colina de Laranjeiras,160,3,2,2,20,11,False,False,False,False,False,False
483000,apartamento,Serra,Conjunto Carapina I,67,3,2,1,15,2,False,False,True,True,False,False
190000,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,11,2,False,False,False,True,False,False
199900,apartamento,Serra,Conjunto Jacaraípe,52,2,1,1,12,8,False,False,False,True,False,False
200000,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,12,11,False,False,False,True,False,False
220000,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,0,4,False,False,False,True,False,False
245000,apartamento,Serra,Conjunto Jacaraípe,80,3,2,1,12,1,False,False,False,False,False,False
245000,apartamento,Serra,Conjunto Jacaraípe,80,3,2,1,12,3,False,False,False,False,False,False
245000,apartamento,Serra,Conjunto Jacaraípe,80,3,2,1,12,4,False,False,False,False,False,False
249992,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,4,1,False,False,False,False,False,False
249993,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,5,3,False,False,False,False,False,False
249995,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,5,0,False,False,False,False,True,False
249997,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,5,4,False,False,False,False,True,False
249998,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,6,3,False,False,False,False,False,False
250001,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,6,4,False,False,False,False,False,False
250003,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,5,2,False,False,False,False,False,False
250005,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,4,1,False,False,False,False,False,False
250008,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,4,1,False,False,False,False,False,False
250008,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,5,2,False,False,False,False,False,False
250009,apartamento,Serra,Conjunto Jacaraípe,55,2,1,1,5,0,False,False,False,False,False,False
289997,apartamento,Serra,Conjunto Jacaraípe,47,2,1,1,5,8,False,False,False,False,False,False
289997,apartamento,Serra,Conjunto Jacaraípe,47,2,1,1,6,8,False,False,False,True,False,False
289998,apartamento,Serra,Conjunto Jacaraípe,47,2,1,1,6,7,False,False,False,False,False,False
290005,apartamento,Serra,Conjunto Jacaraípe,47,2,1,1,7,6,False,False,False,False,False,False
290008,apartamento,Serra,Conjunto Jacaraípe,47,2,1,1,7,6,False,False,False,True,False,False
299995,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,12,0,False,True,False,True,False,True
299999,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,12,11,False,False,False,False,False,False
299999,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,12,11,False,False,True,True,False,True
300000,apartamento,Serra,Conjunto Jacaraípe,52,2,1,1,12,0,False,False,False,False,False,False
300000,apartamento,Serra,Conjunto Jacaraípe,49,2,1,,12,0,False,False,False,False,False,False
300000,apartamento,Serra,Conjunto Jacaraípe,63,3,1,4,17,1,False,False,False,True,False,False
300000,apartamento,Serra,Conjunto Jacaraípe,52,2,1,1,0,0,False,False,False,False,False,False
300007,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,15,1,False,False,False,False,False,False
300007,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,14,1,False,False,False,False,False,False
307981,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,20,1,False,False,False,True,False,False
307983,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,20,2,False,False,False,True,False,False
307984,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,20,0,False,False,False,False,False,False
307984,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,20,0,False,False,False,False,False,False
307989,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,20,2,False,False,False,False,False,False
307996,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,20,1,False,False,False,False,False,False
307998,apartamento,Serra,Conjunto Jacaraípe,51,2,1,1,20,3,False,False,False,False,False,False
320000,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,15,3,False,True,True,True,False,False
320000,apartamento,Serra,Conjunto Jacaraípe,52,2,1,1,6,5,False,True,True,True,False,True
349000,apartamento,Serra,Conjunto Jacaraípe,52,2,2,1,13,0,True,False,False,False,False,False
349000,apartamento,Serra,Conjunto Jacaraípe,52,2,2,1,2,4,True,False,False,False,False,False
349993,apartamento,Serra,Conjunto Jacaraípe,50,2,2,1,9,1,False,False,False,False,False,False
349993,apartamento,Serra,Conjunto Jacaraípe,50,2,2,1,11,1,False,False,False,False,False,False
349994,apartamento,Serra,Conjunto Jacaraípe,50,2,2,1,9,3,False,False,False,False,False,False
349999,apartamento,Serra,Conjunto Jacaraípe,52,2,1,1,14,4,True,False,False,False,False,False
350002,apartamento,Serra,Conjunto Jacaraípe,50,2,2,1,11,1,False,False,False,False,False,False
350003,apartamento,Serra,Conjunto Jacaraípe,50,2,2,1,9,0,False,False,False,False,False,False
350005,apartamento,Serra,Conjunto Jacaraípe,50,2,2,1,9,0,False,False,False,False,False,False
359984,apartamento,Serra,Conjunto Jacaraípe,76,2,1,1,20,0,False,False,False,False,False,False
359984,apartamento,Serra,Conjunto Jacaraípe,76,2,1,1,20,3,False,False,False,False,False,False
359989,apartamento,Serra,Conjunto Jacaraípe,76,2,1,1,17,3,False,False,False,False,False,False
359991,apartamento,Serra,Conjunto Jacaraípe,76,2,1,1,20,1,False,False,False,False,False,False
359993,apartamento,Serra,Conjunto Jacaraípe,76,2,1,1,20,0,False,False,False,True,False,False
359994,apartamento,Serra,Conjunto Jacaraípe,76,2,1,1,20,1,False,False,False,False,False,False
365000,apartamento,Serra,Conjunto Jacaraípe,50,2,2,1,20,9,True,True,True,True,False,True
369000,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,11,0,False,False,False,False,False,False
369000,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,11,0,False,False,False,False,False,False
369000,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,8,8,False,False,False,False,False,False
369000,apartamento,Serra,Conjunto Jacaraípe,49,2,1,1,11,12,False,True,False,True,False,True
390987,apartamento,Serra,Conjunto Jacaraípe,65,3,2,1,20,2,False,False,False,True,False,False
390989,apartamento,Serra,Conjunto Jacaraípe,65,3,2,1,18,0,False,False,False,False,False,False
390992,apartamento,Serra,Conjunto Jacaraípe,65,3,2,1,17,0,False,False,False,True,False,False
390992,apartamento,Serra,Conjunto Jacaraípe,65,3,2,1,20,1,False,False,False,False,False,False
390997,apartamento,Serra,Conjunto Jacaraípe,65,3,2,1,19,1,False,False,False,False,False,False
390997,apartamento,Serra,Conjunto Jacaraípe,65,3,2,1,20,3,False,False,False,True,False,False
439985,apartamento,Serra,Conjunto Jacaraípe,92,3,2,1,17,3,False,False,False,False,False,False
439988,apartamento,Serra,Conjunto Jacaraípe,92,3,2,1,20,0,True,False,False,False,False,False
439994,apartamento,Serra,Conjunto Jacaraípe,92,3,2,1,18,0,True,False,False,False,False,False
439994,apartamento,Serra,Conjunto Jacaraípe,92,3,2,1,20,2,False,False,False,True,False,False
439995,apartamento,Serra,Conjunto Jacaraípe,92,3,2,1,18,2,True,False,False,False,False,False
458981,apartamento,Serra,Conjunto Jacaraípe,70,3,2,1,20,0,False,False,False,True,False,False
458986,apartamento,Serra,Conjunto Jacaraípe,70,3,2,1,20,1,True,False,False,True,False,False
458994,apartamento,Serra,Conjunto Jacaraípe,70,3,2,1,20,1,False,False,False,False,False,False
458996,apartamento,Serra,Conjunto Jacaraípe,70,3,2,1,19,0,True,False,False,True,False,False
535981,apartamento,Serra,Conjunto Jacaraípe,111,3,2,1,20,2,True,False,False,False,False,False
535984,apartamento,Serra,Conjunto Jacaraípe,111,3,2,1,20,0,True,False,False,False,False,False
535984,apartamento,Serra,Conjunto Jacaraípe,111,3,2,1,17,1,True,False,False,False,False,False
535988,apartamento,Serra,Conjunto Jacaraípe,111,3,2,1,20,0,True,False,False,True,False,False
535989,apartamento,Serra,Conjunto Jacaraípe,111,3,2,1,19,3,False,False,False,False,False,False
535995,apartamento,Serra,Conjunto Jacaraípe,111,3,2,1,18,2,False,False,False,False,False,False
460000,apartamento,Serra,Costa Bela,55,2,2,3,10,10,False,False,False,False,False,False
580000,apartamento,Serra,Costa Bela,80,3,2,1,19,0,False,False,False,False,False,False
255000,apartamento,Serra,Costa Dourada,60,2,1,1,16,2,False,True,True,True,False,True
380000,apartamento,Serra,Costa Dourada,80,2,3,2,7,3,False,False,False,False,False,False
380000,apartamento,Serra,Costa Dourada,80,2,2,2,7,4,False,False,False,False,False,False
180000,apartamento,Serra,Enseada de Jacaraípe,35,,1,0,5,0,False,False,True,False,False,False
890000,apartamento,Serra,Enseada de Jacaraípe,259,3,3,4,18,12,False,False,False,False,False,False
215000,apartamento,Serra,Estância Monazítica,45,2,1,1,12,0,False,False,False,True,False,False
215000,apartamento,Serra,Estância Monazítica,47,2,1,1,10,4,False,False,False,False,False,False
215000,apartamento,Serra,Estância Monazítica,47,2,1,1,13,10,False,False,False,False,False,False
220000,apartamento,Serra,Estância Monazítica,48,2,2,1,20,11,True,False,False,True,False,False
