preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
790000,casa,Vila Velha,Ponta da Fruta,117,3,2,2,True,False,True,False,False,False
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,True,True,False,True,False,True
850000,apartamento,Vila Velha,Praia de Itaparica,60,2,2,2,True,True,False,True,False,False
610000,apartamento,Vila Velha,Praia de Itaparica,60,2,2,1,True,False,False,False,False,False
900000,casa,Vila Velha,Guaranhuns,250,3,3,2,True,True,True,True,True,False
950000,casa,Vila Velha,Cobilândia,350,4,4,4,True,False,False,False,False,False
980000,casa,Vila Velha,Santa Inês,200,3,3,2,True,True,False,False,False,False
800000,apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,True,False,True
950000,apartamento,Vila Velha,Praia da Costa,100,3,2,1,True,True,False,True,True,True
900000,apartamento,Vila Velha,Praia de Itaparica,75,3,2,2,True,False,False,False,False,False
1420000,apartamento,Vila Velha,Praia da Costa,126,3,2,2,True,True,True,False,False,False
1375000,apartamento,Vila Velha,Praia da Costa,130,3,3,2,True,False,False,False,False,False
1100000,casa,Vila Velha,Vale Encantado,120,3,1,2,True,True,True,False,False,False
690000,apartamento,Vila Velha,Praia das Gaivotas,89,3,2,1,True,False,True,False,False,True
3700000,apartamento,Vila Velha,Praia de Itaparica,250,3,4,3,True,True,True,False,False,False
790000,apartamento,Vila Velha,Praia de Itaparica,63,2,2,1,True,True,False,True,False,True
850000,apartamento,Vila Velha,Praia da Costa,140,3,3,1,True,False,True,True,False,True
365000,apartamento,Vila Velha,Divino Espírito Santo,55,2,1,1,False,False,True,True,True,True
1000000,apartamento,Vila Velha,Praia da Costa,110,3,3,2,True,True,True,False,False,False
2284200,apartamento,Vila Velha,Praia de Itaparica,126,3,2,2,True,True,True,False,False,False
2024375,apartamento,Vila Velha,Praia de Itaparica,131,3,2,2,True,True,False,True,False,True
1150000,apartamento,Vila Velha,Praia de Itaparica,90,3,2,2,False,True,True,True,False,True
449203,apartamento,Vila Velha,Santa Inês,58,2,2,1,True,False,False,False,False,False
890000,apartamento,Vila Velha,Praia de Itaparica,89,2,2,1,True,True,True,False,True,False
550000,apartamento,Vila Velha,Itapuã,73,3,2,1,False,False,False,False,False,False
420000,apartamento,Vila Velha,Coqueiral de Itaparica,75,3,2,1,False,False,False,False,False,False
1060000,apartamento,Vila Velha,Itapuã,132,3,3,1,True,True,True,False,False,False
2000000,apartamento,Vila Velha,São Conrado,244,5,4,2,True,False,False,False,False,False
1699000,apartamento,Vila Velha,Praia da Costa,120,3,3,2,True,True,True,True,False,True
300000,apartamento,Vila Velha,Alvorada,53,2,1,1,False,True,False,True,False,False
1815000,apartamento,Vila Velha,Praia de Itaparica,96,3,2,2,True,True,False,True,False,False
1280000,apartamento,Vila Velha,Praia de Itaparica,123,3,3,2,True,True,False,True,False,True
477000,apartamento,Vila Velha,Coqueiral de Itaparica,84,3,2,1,True,False,False,False,False,False
590000,apartamento,Vitória,Jardim Camburi,50,2,1,1,False,False,True,False,False,False
860000,apartamento,Vitória,Santa Helena,120,3,3,2,True,False,False,False,False,True
1050000,apartamento,Vitória,Jardim da Penha,115,3,2,1,True,False,False,False,False,True
620000,apartamento,Vitória,Jardim da Penha,70,2,2,1,False,False,False,False,False,True
1600000,casa,Vitória,Jardim Camburi,206,3,4,3,False,True,True,False,False,False
832980,apartamento,Vitória,Jardim Camburi,60,2,2,1,False,False,False,True,False,False
1100000,apartamento,Vitória,Jardim Camburi,65,2,2,2,True,False,False,False,False,False
750000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,False,False,True,False,False
570000,apartamento,Vitória,Jardim Camburi,50,2,1,1,False,False,False,True,False,True
1345000,apartamento,Vitória,Bento Ferreira,132,3,3,1,True,True,False,False,False,True
740000,apartamento,Vitória,Jardim Camburi,62,2,2,2,True,False,False,False,False,False
580000,apartamento,Vitória,Jardim Camburi,90,3,2,1,True,False,False,False,True,False
610000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,True,True
690000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,True,False,True,True,True
2500000,apartamento,Vitória,Enseada do Suá,120,3,3,2,False,True,True,True,True,True
1100000,apartamento,Vitória,Jardim Camburi,117,3,2,1,True,False,True,True,False,True
810000,apartamento,Vitória,Jardim Camburi,83,3,2,1,True,False,False,False,False,True
700000,apartamento,Vitória,Jardim da Penha,70,2,3,1,True,False,False,False,False,False
540000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,False,False,True
1900000,apartamento,Vitória,Bento Ferreira,150,4,4,3,True,True,True,True,True,True
895000,casa,Vitória,Fonte Grande,320,3,3,2,True,False,False,False,False,False
530000,apartamento,Vitória,Barro Vermelho,70,2,2,1,False,True,False,False,False,True
1000000,apartamento,Vitória,Jardim da Penha,68,2,2,1,True,False,False,False,False,False
920000,apartamento,Vitória,Jardim Camburi,73,2,1,2,True,False,True,True,False,True
1072219,apartamento,Vitória,Aeroporto,82,2,2,1,True,False,False,False,False,False
575000,apartamento,Vitória,Jardim da Penha,82,3,2,1,True,False,False,False,False,False
699000,apartamento,Vitória,Jardim da Penha,70,2,3,1,True,False,False,False,False,True
870000,apartamento,Vitória,Jardim Camburi,70,3,2,1,True,False,True,True,False,True
1290000,apartamento,Vitória,Jardim Camburi,108,2,2,1,True,False,True,False,False,False
780000,apartamento,Vitória,Boa Vista,70,2,2,1,True,True,False,True,False,True
750000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,False,False,False,False,False
840000,apartamento,Vitória,Jardim Camburi,95,3,2,1,True,False,False,False,False,True
2990000,casa,Vitória,Mata da Praia,283,4,5,4,True,True,True,False,False,False
620000,apartamento,Vitória,Santa Helena,72,2,2,1,True,True,True,True,False,True
750000,apartamento,Vitória,Jardim Camburi,78,3,2,1,True,False,False,True,False,True
1450000,apartamento,Vitória,Jardim da Penha,110,3,1,2,True,False,False,False,False,True
550000,casa,Vitória,Santo Antônio,375,2,4,3,True,False,False,False,False,False
695000,apartamento,Vitória,Jardim Camburi,80,3,2,1,True,False,False,False,False,False
740000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
957118,apartamento,Vitória,Bento Ferreira,70,2,2,1,True,True,False,False,False,True
940000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
740000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,True,False,True,False,True
890000,apartamento,Vitória,Jardim Camburi,65,2,2,2,True,True,False,False,False,True
678000,apartamento,Vitória,Jardim Camburi,57,2,1,1,False,False,False,False,False,False
570000,apartamento,Vitória,Tabuazeiro,110,2,2,1,True,False,False,False,False,False
790000,apartamento,Vitória,Jardim Camburi,57,2,2,1,False,True,False,True,False,True
863000,apartamento,Vitória,Bento Ferreira,68,2,2,2,True,True,True,True,False,True
890000,apartamento,Vitória,Jardim Camburi,65,2,2,2,True,True,False,True,False,True
630000,apartamento,Vitória,Jardim Camburi,83,3,2,1,True,False,False,False,False,False
1049000,apartamento,Vitória,Jardim Camburi,75,3,2,2,True,True,True,True,False,True
630000,apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,False,False,False,False
728000,apartamento,Vitória,Santa Helena,42,1,1,2,False,False,False,False,False,True
890000,apartamento,Vitória,Jardim da Penha,100,3,3,2,True,False,True,True,False,True
745000,apartamento,Vitória,de Lourdes,120,3,2,1,True,False,False,True,False,False
709000,apartamento,Vitória,Jardim Camburi,64,2,2,1,True,False,False,True,False,True
890000,apartamento,Vitória,Jardim da Penha,100,3,3,2,True,False,True,False,False,True
940000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,True,False,True,False,True
800000,apartamento,Vitória,Jardim Camburi,70,3,2,2,True,True,False,True,False,True
980000,apartamento,Vitória,Jardim Camburi,90,3,3,2,True,True,False,True,False,True
740000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
770000,apartamento,Vitória,Praia do Suá,80,2,2,1,False,False,True,True,True,True
950000,apartamento,Vitória,Praia do Canto,60,2,3,2,True,True,False,True,False,True
620000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,False,True
1050000,apartamento,Vitória,Jardim Camburi,75,3,2,2,True,False,False,False,False,False
2200000,apartamento,Vitória,Enseada do Suá,107,3,3,2,False,True,True,True,True,True
650000,apartamento,Vitória,Jardim da Penha,70,2,2,1,False,True,False,False,False,False
1483993,apartamento,Vitória,Jardim Camburi,101,2,2,1,False,True,False,True,False,True
840000,apartamento,Vitória,Jardim Camburi,95,3,2,1,True,False,False,False,False,True
1580000,apartamento,Vitória,Jardim Camburi,183,4,3,2,True,True,False,True,False,True
799000,apartamento,Vitória,Jardim Camburi,75,2,2,1,True,True,True,True,False,True
780000,apartamento,Vitória,Jardim Camburi,70,2,2,1,True,False,True,False,False,True
863500,apartamento,Vitória,Jardim Camburi,65,2,2,1,False,True,False,True,False,True
575000,apartamento,Vitória,Jardim da Penha,82,3,2,1,True,False,False,False,False,False
1980000,apartamento,Vitória,Barro Vermelho,120,3,4,3,True,True,False,True,False,False
1499900,apartamento,Vitória,Jardim da Penha,148,4,3,2,False,False,True,False,False,True
590000,apartamento,Vitória,Praia do Suá,84,2,2,1,False,False,True,False,False,False
680000,apartamento,Vitória,Jardim Camburi,57,2,2,1,True,True,True,True,False,True
800000,apartamento,Vitória,Jardim Camburi,67,2,2,1,True,True,True,True,False,True
780000,apartamento,Vitória,Jardim Camburi,70,2,2,1,True,False,False,False,False,True
770000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,True,True,True,False,True
580000,apartamento,Vitória,Jardim Camburi,90,3,2,1,True,False,False,False,False,False
1289533,apartamento,Vitória,Jardim Camburi,84,3,2,2,True,False,False,False,False,False
469991,apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,False,False,False
2120852,apartamento,Vitória,Jardim Camburi,138,4,3,3,True,False,False,False,False,False
809800,apartamento,Vitória,Bento Ferreira,80,2,3,2,False,True,False,True,False,False
750000,apartamento,Vitória,Santa Luíza,74,2,2,1,False,True,False,True,True,True
1289541,apartamento,Vitória,Jardim Camburi,84,3,2,2,True,False,False,False,False,False
470000,apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,False,False,False
830000,apartamento,Vitória,Jardim Camburi,82,3,1,1,True,False,True,True,False,True
2573401,apartamento,Vitória,Jardim da Penha,101,3,1,2,True,True,True,False,False,False
1050000,apartamento,Vitória,Jardim Camburi,86,3,3,2,True,True,False,True,False,True
930000,casa,Vitória,Jucutuquara,131,3,2,3,False,False,False,False,False,False
2100516,apartamento,Vitória,Santa Helena,115,2,1,2,True,True,True,False,False,False
1850000,apartamento,Vitória,Santa Lúcia,100,3,3,3,True,True,True,True,False,True
825000,apartamento,Vitória,Monte Belo,70,2,2,1,True,True,True,True,False,True
1290000,casa,Vitória,Fradinhos,324,3,3,3,True,False,False,False,False,False
750000,apartamento,Vitória,Santa Luíza,74,2,2,1,False,True,False,True,False,True
1939077,apartamento,Vitória,Jardim Camburi,211,4,4,3,True,True,True,True,False,True
1083772,apartamento,Vitória,Jardim Camburi,76,2,2,1,False,True,False,True,False,True
760000,apartamento,Vitória,Jardim Camburi,58,2,2,1,True,True,True,True,False,True
1060000,apartamento,Vitória,Jardim Camburi,93,3,2,1,True,False,False,False,False,True
900000,apartamento,Vitória,Bento Ferreira,200,4,3,2,True,False,False,False,False,True
1072220,apartamento,Vitória,Aeroporto,82,2,2,1,True,False,False,False,False,False
700000,apartamento,Vitória,Jardim Camburi,55,2,2,2,True,True,True,False,False,True
1490000,apartamento,Vitória,Jardim da Penha,110,3,3,2,True,False,False,False,False,False
950000,apartamento,Vitória,Jardim da Penha,115,3,3,1,True,False,False,True,False,True
1820000,apartamento,Vitória,Jardim da Penha,97,3,3,2,True,True,False,False,False,True
1950000,apartamento,Vitória,Jardim Camburi,190,4,4,2,True,False,False,False,False,False
730000,apartamento,Vitória,Barro Vermelho,65,2,2,1,True,True,False,False,False,True
2100000,apartamento,Vitória,Mata da Praia,110,3,3,2,True,True,False,True,False,True
920000,apartamento,Vitória,Jardim Camburi,110,3,3,1,True,False,False,True,False,True
957118,apartamento,Vitória,Bento Ferreira,70,2,2,1,True,True,False,True,False,True
620000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,True,True
1950000,apartamento,Vitória,Santa Helena,107,3,2,1,True,False,True,False,False,False
798110,apartamento,Vitória,Jardim Camburi,59,2,2,1,True,True,False,True,False,True
933214,apartamento,Vitória,Jardim Camburi,65,2,2,0,False,False,False,False,False,False
1380000,apartamento,Vitória,Jardim da Penha,98,3,3,3,True,True,False,True,False,True
957118,apartamento,Vitória,Bento Ferreira,80,2,1,1,False,True,True,False,False,False
460000,apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,False,False,False
878862,apartamento,Vitória,Jardim Camburi,66,2,1,1,True,False,False,False,False,False
660000,apartamento,Vitória,Jardim Camburi,89,3,3,1,True,False,True,False,False,True
590000,apartamento,Vitória,Barro Vermelho,70,2,2,1,False,True,False,False,False,True
950000,apartamento,Vitória,Jardim Camburi,100,3,2,1,True,False,False,False,True,False
560000,apartamento,Vitória,Jardim da Penha,63,2,2,2,False,True,False,True,False,False
750000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,False,False,False,False,False
940000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
1550000,apartamento,Vitória,Enseada do Suá,98,3,2,2,True,True,False,True,False,False
879999,apartamento,Vitória,Jardim Camburi,56,2,2,1,False,True,False,True,False,True
709000,apartamento,Vitória,Jardim Camburi,64,2,2,1,True,False,False,False,False,False
894400,apartamento,Vitória,Jardim Camburi,60,2,2,1,True,True,True,True,False,True
709000,apartamento,Vitória,Jardim Camburi,64,2,2,1,True,False,False,True,False,True
1670000,apartamento,Vitória,Bento Ferreira,149,4,3,3,True,True,True,True,False,True
2100516,apartamento,Vitória,Santa Helena,115,2,1,2,True,True,True,False,False,False
1715000,apartamento,Vitória,Jardim Camburi,103,3,3,2,True,True,False,False,False,True
749000,apartamento,Vitória,Bento Ferreira,63,2,2,1,True,True,False,True,False,True
620000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,False,True
610000,apartamento,Vitória,Jardim da Penha,39,1,1,1,False,False,False,False,True,False
933202,apartamento,Vitória,Jardim Camburi,65,2,2,0,False,False,False,False,False,False
930000,apartamento,Vitória,Praia do Canto,73,2,2,1,True,False,False,True,False,True
1100000,apartamento,Vitória,Jardim Camburi,67,2,2,2,True,True,True,True,False,True
1060000,apartamento,Vitória,Jardim da Penha,116,3,3,1,True,True,False,False,True,True
1690000,apartamento,Vitória,Jardim da Penha,120,3,3,2,True,True,True,True,True,True
980000,apartamento,Vitória,Jardim Camburi,90,3,3,1,True,True,False,True,False,True
800000,apartamento,Vitória,Praia do Canto,70,2,2,1,True,False,True,False,False,False
3104978,apartamento,Vitória,Ilha de Santa Maria,150,3,1,3,False,True,True,False,False,False
1290000,apartamento,Vitória,Jardim Camburi,92,3,3,2,True,True,False,False,False,True
890000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,True,False,True,False,True
649000,apartamento,Vitória,Jardim Camburi,68,2,2,1,True,False,False,False,False,False
1490000,apartamento,Vitória,Jardim da Penha,106,3,3,2,True,False,False,False,False,True
1560000,apartamento,Vitória,Jardim da Penha,109,2,3,2,True,False,False,False,False,True
650000,apartamento,Vitória,Bento Ferreira,57,2,2,2,True,True,False,True,False,True
820000,apartamento,Vitória,Praia do Canto,70,2,2,2,True,False,True,False,False,True
1200000,apartamento,Vitória,Jardim Camburi,92,3,3,2,True,False,False,False,False,False
850000,apartamento,Vitória,Bento Ferreira,90,3,2,1,False,False,False,False,False,False
961728,apartamento,Vitória,Jardim Camburi,67,2,2,2,True,False,True,True,False,True
650000,casa,Vitória,Horto,178,3,3,1,False,False,False,False,False,False
720000,casa,Vitória,Santa Luíza,140,3,1,2,True,False,False,False,True,False
868325,apartamento,Vitória,Praia do Suá,63,2,1,1,True,False,False,False,False,False
940000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
750000,apartamento,Vitória,Jardim da Penha,75,2,2,1,True,False,False,False,True,False
740000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
500000,apartamento,Vitória,Jardim Camburi,50,2,1,1,False,False,False,True,False,True
510000,apartamento,Vitória,Jardim Camburi,62,2,2,1,False,False,False,False,False,False
650000,apartamento,Vitória,Jardim da Penha,65,1,1,1,False,False,True,True,False,False
1300000,apartamento,Vitória,Jardim Camburi,110,3,2,2,True,False,True,False,False,True
1390123,apartamento,Vitória,Jardim Camburi,124,2,2,2,True,False,False,False,False,False
950000,apartamento,Vitória,Praia do Canto,110,3,1,1,True,False,False,False,False,False
2900000,apartamento,Vitória,Praia do Canto,176,4,4,2,True,True,True,True,False,True
750000,apartamento,Vitória,Jardim Camburi,56,2,2,1,True,True,True,False,False,True
850000,apartamento,Vitória,Santa Helena,135,3,2,2,True,False,False,True,False,True
1650000,apartamento,Vitória,Praia do Canto,93,2,1,2,True,True,True,True,False,False
780000,apartamento,Vitória,Jardim Camburi,70,2,2,1,True,False,False,False,False,False
1300000,apartamento,Vitória,Jardim Camburi,89,3,2,2,True,True,True,True,False,True
1300000,apartamento,Vitória,Jardim Camburi,110,3,2,2,True,False,True,False,False,True
600000,apartamento,Vitória,Jardim Camburi,55,2,2,1,True,True,True,True,False,True
990000,apartamento,Vitória,Jardim Camburi,98,3,2,2,True,True,True,True,False,False
1460000,apartamento,Vitória,Jardim da Penha,105,3,3,2,True,False,True,False,False,True
729000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,True,False,True,False,True
580000,apartamento,Vitória,Jardim Camburi,89,3,2,1,True,False,False,False,False,False
940000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,True,False,True,False,True
3200000,apartamento,Vitória,Mata da Praia,180,3,5,2,True,True,True,True,False,True
955000,apartamento,Vitória,Barro Vermelho,107,2,3,1,True,False,False,True,False,True
1690000,apartamento,Vitória,Praia do Canto,109,3,3,2,True,True,False,True,False,False
890000,apartamento,Vitória,Jardim Camburi,65,2,2,2,True,True,False,True,False,False
680000,apartamento,Vitória,Jardim Camburi,58,2,2,1,True,True,False,True,False,False
1249004,casa,Vitória,Fradinhos,175,4,5,5,True,False,False,False,False,False
3668592,apartamento,Vitória,Santa Luíza,162,4,1,3,True,True,True,False,False,False
590000,apartamento,Vitória,Santa Lúcia,48,1,1,1,False,True,True,True,True,True
750000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,False,False,False,False,False
1050000,apartamento,Vitória,Jardim Camburi,75,3,2,2,True,False,False,True,False,True
1252508,apartamento,Vitória,Jardim Camburi,84,3,2,2,True,False,False,False,False,False
2200000,apartamento,Vitória,Enseada do Suá,107,3,3,2,True,True,True,True,False,True
590000,apartamento,Vitória,Jardim Camburi,50,2,1,0,False,True,True,True,False,True
1111171,apartamento,Vitória,Jardim Camburi,82,3,2,2,True,False,False,False,False,False
699000,apartamento,Vitória,Bento Ferreira,69,2,2,1,True,True,False,True,False,True
1200000,apartamento,Vitória,Jardim Camburi,103,3,2,2,True,True,False,True,False,True
1315000,apartamento,Vitória,Jardim da Penha,140,4,3,1,True,False,False,False,False,False
879999,apartamento,Vitória,Jardim Camburi,56,2,2,1,True,False,False,False,False,False
740000,apartamento,Vitória,Jardim Camburi,62,2,2,2,True,False,False,False,False,False
620000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,True,False,True,False,True
1489900,apartamento,Vitória,Praia do Canto,115,3,3,1,True,True,False,True,False,True
810000,apartamento,Vitória,Jardim Camburi,83,3,2,1,True,True,True,True,False,True
940500,apartamento,Vitória,Jardim Camburi,65,2,2,1,False,False,False,False,False,False
1260000,apartamento,Vitória,Praia do Suá,108,3,3,2,True,True,True,True,True,True
590000,apartamento,Vitória,Santa Cecília,84,3,2,1,True,False,True,True,False,True
860000,apartamento,Vitória,Santa Helena,124,3,3,2,True,False,False,False,False,True
1385000,apartamento,Vitória,Jardim Camburi,93,3,2,2,True,True,False,False,False,True
1250000,apartamento,Vitória,Jardim Camburi,93,3,3,2,True,False,False,False,False,True
557000,apartamento,Vitória,Jardim Camburi,70,3,1,1,True,True,False,True,False,False
560000,apartamento,Vitória,Pontal de Camburi,63,2,2,1,False,True,False,True,False,False
790000,apartamento,Vitória,Jardim Camburi,57,2,2,1,False,True,False,True,False,True
860000,apartamento,Vitória,Santa Helena,120,3,3,2,True,False,True,True,True,True
536005,apartamento,Vitória,Jardim Camburi,38,1,1,1,False,False,False,False,False,False
650000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,True
1810323,apartamento,Vitória,Jardim Camburi,100,3,3,2,True,True,True,True,False,False
3163646,apartamento,Vitória,Ilha de Santa Maria,150,3,1,3,False,True,True,False,False,False
1600000,casa,Vitória,Maruípe,170,3,3,4,True,True,True,False,False,False
550000,apartamento,Vitória,Jardim Camburi,70,2,2,1,False,False,False,False,False,False
1253000,apartamento,Vitória,Monte Belo,150,3,2,1,True,True,False,True,False,False
620000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,False,True
700000,apartamento,Vitória,Jucutuquara,120,3,2,1,True,False,False,False,False,False
923000,apartamento,Vitória,Jardim Camburi,90,3,1,1,True,True,False,True,False,True
810000,apartamento,Vitória,Jardim Camburi,83,3,2,1,True,True,True,True,False,True
1900000,apartamento,Vitória,Mata da Praia,115,3,3,2,False,True,True,True,False,True
550000,apartamento,Vitória,Parque Moscoso,150,3,3,1,False,False,False,True,False,True
1350000,apartamento,Vitória,Jardim Camburi,96,3,2,2,True,True,False,True,False,True
460000,apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,False,False,False
1200000,apartamento,Vitória,Enseada do Suá,96,3,2,2,True,True,False,True,True,True
590000,apartamento,Vitória,Jardim Camburi,50,2,1,1,False,True,True,True,False,False
1650000,casa,Vitória,República,343,5,4,3,True,False,False,False,False,False
771977,apartamento,Vitória,Jardim da Penha,111,1,1,1,False,False,False,False,False,True
1550000,apartamento,Vitória,Jardim Camburi,67,2,1,1,True,True,True,True,True,True
1100000,apartamento,Vitória,Jardim Camburi,67,2,2,2,True,True,True,True,False,True
1658786,apartamento,Vitória,Jardim Camburi,103,3,2,2,True,False,False,False,False,False
530000,apartamento,Vitória,Barro Vermelho,70,2,2,1,False,False,False,False,False,True
1321484,apartamento,Vitória,Bento Ferreira,96,3,2,2,True,False,False,False,False,False
630000,apartamento,Vitória,Jardim Camburi,58,2,2,1,True,True,True,True,False,True
536010,apartamento,Vitória,Jardim Camburi,38,1,1,1,False,False,False,False,False,False
1950000,apartamento,Vitória,Mata da Praia,120,4,2,2,False,False,False,False,False,False
740000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,True,False,True,False,True
570000,apartamento,Vitória,Monte Belo,80,2,2,1,True,False,True,False,False,True
1537465,apartamento,Vitória,Santa Luíza,99,2,2,2,True,False,False,False,False,False
1283572,apartamento,Vitória,Jardim Camburi,88,3,2,1,False,True,False,False,False,True
644074,apartamento,Vitória,Praia do Suá,46,1,1,1,True,False,False,False,False,False
989000,apartamento,Vitória,Jardim Camburi,100,3,2,1,True,False,False,False,False,False
950000,apartamento,Vitória,Jardim Camburi,87,3,2,2,True,True,False,True,True,True
830000,casa,Vitória,Bento Ferreira,396,3,1,3,False,False,False,False,False,False
1970000,apartamento,Vitória,Jardim Camburi,184,3,4,2,False,False,False,False,False,False
800000,apartamento,Vitória,Santa Lúcia,127,3,3,1,True,True,False,True,False,True
830000,apartamento,Vitória,Jardim da Penha,97,3,3,1,True,False,True,True,False,True
1790000,apartamento,Vitória,Enseada do Suá,108,3,3,2,True,True,True,True,False,True
1590000,apartamento,Vitória,Praia do Canto,110,3,3,2,True,False,True,True,False,True
890000,apartamento,Vitória,Jardim Camburi,74,3,2,2,True,True,True,True,False,True
1906294,apartamento,Vitória,Ilha de Santa Maria,110,3,3,2,True,False,False,False,False,False
2990000,casa,Vitória,Mata da Praia,395,4,5,4,True,False,False,False,False,False
1400000,apartamento,Vitória,Praia do Canto,109,3,3,2,True,True,False,False,False,True
1390000,apartamento,Vitória,Enseada do Suá,100,2,2,2,True,True,True,True,True,True
740000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,True,False,True,False,False
780000,apartamento,Vitória,Jardim Camburi,75,2,2,1,True,False,True,False,False,True
950000,apartamento,Vitória,Enseada do Suá,80,2,2,1,True,False,False,False,False,False
450000,apartamento,Vitória,Jardim Camburi,70,3,1,1,True,False,False,False,False,False
950000,apartamento,Vitória,Jardim da Penha,115,3,3,1,True,False,False,False,False,False
620000,apartamento,Vitória,Jardim Camburi,55,2,1,2,False,False,False,False,False,False
2200000,apartamento,Vitória,Enseada do Suá,107,3,2,2,False,True,True,True,False,False
2573401,apartamento,Vitória,Jardim da Penha,101,3,1,2,True,True,True,False,False,False
1295000,apartamento,Vitória,Jardim Camburi,88,3,2,2,True,True,False,True,False,True
950000,apartamento,Vitória,Jardim Camburi,100,3,2,1,True,False,False,True,False,True
850000,apartamento,Vitória,Jardim Camburi,69,2,2,1,True,True,True,True,False,True
549000,apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,False,True,False,True
1140000,apartamento,Vitória,Jardim Camburi,75,3,2,1,True,True,True,True,False,False
450000,apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,True,False,False
550000,apartamento,Vitória,Jardim Camburi,55,2,1,2,False,False,False,False,False,False
500000,apartamento,Vitória,Jardim Camburi,50,2,1,1,False,False,False,False,False,False
990000,apartamento,Vitória,Barro Vermelho,107,3,3,1,True,False,True,True,False,True
709000,apartamento,Vitória,Jardim Camburi,64,2,2,1,True,False,False,True,False,True
720000,apartamento,Vitória,Bento Ferreira,61,2,2,2,True,True,True,True,False,True
880434,apartamento,Vitória,Jardim Camburi,68,2,2,2,True,False,False,False,False,False
1250000,apartamento,Vitória,Praia do Canto,72,2,2,2,True,True,False,True,False,False
465000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,False,False,False
719000,apartamento,Vitória,Jardim Camburi,67,3,2,2,True,False,False,False,False,False
941699,apartamento,Vitória,Jardim Camburi,66,2,2,1,True,False,False,False,False,False
933202,apartamento,Vitória,Jardim Camburi,65,2,2,0,False,False,False,False,False,False
1790000,apartamento,Vitória,Jardim da Penha,132,3,2,2,True,False,True,True,False,True
590000,apartamento,Vitória,Jardim Camburi,50,2,1,0,False,True,True,True,False,True
840000,apartamento,Vitória,Jardim Camburi,90,3,1,1,True,False,False,False,False,True
780000,apartamento,Vitória,Jardim Camburi,100,3,3,1,True,False,False,False,False,False
1160659,apartamento,Vitória,Jardim Camburi,89,3,3,4,True,False,False,False,False,False
740000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
750000,casa,Vitória,Ilha do Príncipe,250,3,2,2,True,False,False,False,False,False
1250000,apartamento,Vitória,Jardim Camburi,93,3,3,2,True,False,False,True,True,True
1390000,casa,Vitória,Fradinhos,200,4,1,2,True,True,False,False,False,False
1250663,apartamento,Vitória,Bento Ferreira,100,3,3,2,True,False,False,False,False,False
941702,apartamento,Vitória,Jardim Camburi,66,2,2,1,True,False,False,False,False,False
750000,apartamento,Vitória,Jardim Camburi,78,3,2,1,True,False,False,True,False,True
1100000,apartamento,Vitória,Jardim da Penha,135,3,4,2,True,True,True,True,False,False
3500000,apartamento,Vitória,Mata da Praia,161,3,5,1,True,True,False,True,False,True
