_row_id_base,_row_id_novo,cidade_base,cidade_novo,bairro_base,bairro_novo,tipo_imovel_base,tipo_imovel_novo,preco_venda_base,preco_venda_novo,area_m2_base,area_m2_novo,quartos,banheiros,vagas,dif_preco_abs,dif_preco_pct,dif_area_abs,dif_area_pct
7407,379,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7407,380,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7407,391,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7407,395,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7407,400,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7407,416,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7407,426,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,371,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,379,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,380,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,391,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,395,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,400,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,416,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7408,426,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,371,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,379,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,380,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,391,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,395,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,400,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,416,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7409,426,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,371,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,379,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,380,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,391,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,395,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,400,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,416,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7410,426,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,371,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,379,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,380,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,391,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,395,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,400,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,416,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7411,426,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000.0,298,298,4.0,5.0,5.0,0.0,0.0,0,0.0
7452,1007,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,400000,400000.0,54,54,1.0,1.0,1.0,0.0,0.0,0,0.0
7455,1052,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,420000,420000.0,68,68,2.0,1.0,1.0,0.0,0.0,0,0.0
7466,465,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,450000,450000.0,60,60,2.0,1.0,1.0,0.0,0.0,0,0.0
7473,463,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,450000,450000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
7487,657,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000.0,100,100,2.0,1.0,1.0,0.0,0.0,0,0.0
7489,638,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000.0,86,86,2.0,1.0,1.0,0.0,0.0,0,0.0
7490,1650,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000.0,69,69,1.0,1.0,1.0,0.0,0.0,0,0.0
7491,1236,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000.0,82,82,2.0,2.0,1.0,0.0,0.0,0,0.0
7493,1629,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,495000,495000.0,65,65,1.0,1.0,1.0,0.0,0.0,0,0.0
7497,490,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,500000,500000.0,86,86,2.0,1.0,1.0,0.0,0.0,0,0.0
7498,1571,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,500000,500000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7503,948,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,510000,510000.0,90,90,2.0,2.0,1.0,0.0,0.0,0,0.0
7504,1730,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,520000,520000.0,100,100,2.0,2.0,0.0,0.0,0.0,0,0.0
7508,881,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,525000,525000.0,101,101,2.0,2.0,1.0,0.0,0.0,0,0.0
7511,740,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,530000,530000.0,87,87,2.0,1.0,1.0,0.0,0.0,0,0.0
7512,713,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,530000,530000.0,75,75,2.0,2.0,1.0,0.0,0.0,0,0.0
7513,937,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,530000,530000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
7519,473,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,85,85,2.0,1.0,1.0,0.0,0.0,0,0.0
7520,437,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7520,540,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7522,700,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,48,48,1.0,1.0,1.0,0.0,0.0,0,0.0
7524,709,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,89,89,2.0,1.0,1.0,0.0,0.0,0,0.0
7525,437,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7525,540,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7528,437,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7528,540,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7529,1226,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,100,100,3.0,3.0,1.0,0.0,0.0,0,0.0
7530,818,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,97,97,2.0,3.0,1.0,0.0,0.0,0,0.0
7530,919,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000.0,97,97,2.0,3.0,1.0,0.0,0.0,0,0.0
7533,544,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,580000,580000.0,75,75,3.0,1.0,1.0,0.0,0.0,0,0.0
7539,457,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,595000,595000.0,97,97,2.0,1.0,1.0,0.0,0.0,0,0.0
7542,521,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,600000,600000.0,89,89,2.0,2.0,1.0,0.0,0.0,0,0.0
7549,470,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,617000,617000.0,92,92,2.0,2.0,2.0,0.0,0.0,0,0.0
7550,1209,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,620000,620000.0,84,84,2.0,1.0,1.0,0.0,0.0,0,0.0
7551,729,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000.0,90,90,2.0,1.0,1.0,0.0,0.0,0,0.0
7551,971,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000.0,90,90,2.0,1.0,1.0,0.0,0.0,0,0.0
7552,431,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
7556,1263,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000.0,82,82,2.0,2.0,1.0,0.0,0.0,0,0.0
7562,1056,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,90,90,2.0,1.0,1.0,0.0,0.0,0,0.0
7563,682,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,80,80,2.0,2.0,1.0,0.0,0.0,0,0.0
7564,464,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,48,48,1.0,1.0,1.0,0.0,0.0,0,0.0
7565,766,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,85,85,2.0,1.0,1.0,0.0,0.0,0,0.0
7566,477,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,78,78,2.0,1.0,1.0,0.0,0.0,0,0.0
7570,848,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,94,94,2.0,3.0,1.0,0.0,0.0,0,0.0
7571,852,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,65,65,2.0,2.0,1.0,0.0,0.0,0,0.0
7573,1322,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000.0,85,85,2.0,2.0,1.0,0.0,0.0,0,0.0
7577,429,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,660000,660000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
7580,651,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,675000,675000.0,75,75,2.0,2.0,1.0,0.0,0.0,0,0.0
7582,1104,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000.0,78,78,2.0,1.0,1.0,0.0,0.0,0,0.0
7583,489,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000.0,100,100,3.0,1.0,1.0,0.0,0.0,0,0.0
7586,1168,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000.0,150,150,3.0,2.0,1.0,0.0,0.0,0,0.0
7587,879,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000.0,72,72,2.0,2.0,1.0,0.0,0.0,0,0.0
7588,1168,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000.0,150,150,3.0,2.0,1.0,0.0,0.0,0,0.0
7589,753,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000.0,88,88,3.0,1.0,1.0,0.0,0.0,0,0.0
7591,1119,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000.0,68,68,2.0,2.0,1.0,0.0,0.0,0,0.0
7595,1766,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000.0,88,88,2.0,1.0,1.0,0.0,0.0,0,0.0
7596,623,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
7597,623,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
7599,623,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
7602,902,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,699000,699000.0,68,68,2.0,1.0,1.0,0.0,0.0,0,0.0
7604,1265,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,150,150,3.0,1.0,1.0,0.0,0.0,0,0.0
7605,936,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,78,78,2.0,1.0,1.0,0.0,0.0,0,0.0
7607,565,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
7607,826,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
7608,1422,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,110,110,2.0,1.0,1.0,0.0,0.0,0,0.0
7609,550,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,80,80,3.0,2.0,1.0,0.0,0.0,0,0.0
7610,1127,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,78,78,2.0,2.0,1.0,0.0,0.0,0,0.0
7611,1228,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,110,110,3.0,1.0,1.0,0.0,0.0,0,0.0
7612,1127,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,78,78,2.0,2.0,1.0,0.0,0.0,0,0.0
7613,1228,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,110,110,3.0,1.0,1.0,0.0,0.0,0,0.0
7615,658,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,59,59,2.0,2.0,1.0,0.0,0.0,0,0.0
7616,1869,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,112,112,3.0,3.0,1.0,0.0,0.0,0,0.0
7618,754,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000.0,75,75,2.0,2.0,1.0,0.0,0.0,0,0.0
7620,652,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,720000,720000.0,75,75,2.0,1.0,1.0,0.0,0.0,0,0.0
7623,1256,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,730000,730000.0,90,90,3.0,1.0,2.0,0.0,0.0,0,0.0
7625,1001,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,730000,730000.0,115,115,2.0,3.0,1.0,0.0,0.0,0,0.0
7628,819,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000.0,106,106,3.0,1.0,1.0,0.0,0.0,0,0.0
7629,798,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000.0,110,110,3.0,2.0,2.0,0.0,0.0,0,0.0
7631,1779,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
7633,1212,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000.0,88,88,2.0,1.0,2.0,0.0,0.0,0,0.0
7643,1197,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000.0,77,77,2.0,3.0,2.0,0.0,0.0,0,0.0
7647,726,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000.0,130,130,2.0,3.0,1.0,0.0,0.0,0,0.0
7648,674,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000.0,110,110,2.0,2.0,1.0,0.0,0.0,0,0.0
7652,1725,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,780000,780000.0,74,74,2.0,1.0,1.0,0.0,0.0,0,0.0
7658,627,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,780000,780000.0,80,80,2.0,2.0,1.0,0.0,0.0,0,0.0
7659,1388,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,780000,780000.0,80,80,2.0,3.0,1.0,0.0,0.0,0,0.0
7675,1031,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,800000,800000.0,97,97,3.0,2.0,1.0,0.0,0.0,0,0.0
7678,1291,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,800000,800000.0,80,80,2.0,2.0,2.0,0.0,0.0,0,0.0
7680,1604,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,804023,804023.0,54,54,2.0,2.0,1.0,0.0,0.0,0,0.0
7681,1185,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,820000,820000.0,145,145,3.0,1.0,1.0,0.0,0.0,0,0.0
7683,718,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,822900,822900.0,66,66,2.0,2.0,2.0,0.0,0.0,0,0.0
7685,783,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,830000,830000.0,130,130,3.0,3.0,2.0,0.0,0.0,0,0.0
7690,998,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,137,137,3.0,1.0,1.0,0.0,0.0,0,0.0
7691,687,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,90,90,3.0,2.0,2.0,0.0,0.0,0,0.0
7692,1086,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,122,122,3.0,1.0,1.0,0.0,0.0,0,0.0
7694,1086,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,122,122,3.0,1.0,1.0,0.0,0.0,0,0.0
7695,973,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,71,71,2.0,2.0,1.0,0.0,0.0,0,0.0
7695,1622,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,71,71,2.0,2.0,1.0,0.0,0.0,0,0.0
7696,1440,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,85,85,2.0,2.0,1.0,0.0,0.0,0,0.0
7698,1440,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,85,85,2.0,2.0,1.0,0.0,0.0,0,0.0
7700,998,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,137,137,3.0,1.0,1.0,0.0,0.0,0,0.0
7701,1440,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000.0,85,85,2.0,2.0,1.0,0.0,0.0,0,0.0
7705,1294,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,880000,880000.0,81,81,2.0,2.0,2.0,0.0,0.0,0,0.0
7708,710,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,900000,900000.0,110,110,3.0,1.0,1.0,0.0,0.0,0,0.0
7711,710,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,900000,900000.0,110,110,3.0,1.0,1.0,0.0,0.0,0,0.0
7712,704,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,900000,900000.0,90,90,3.0,3.0,1.0,0.0,0.0,0,0.0
7725,684,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,930000,930000.0,89,89,2.0,3.0,2.0,0.0,0.0,0,0.0
7730,566,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000.0,90,90,3.0,2.0,1.0,0.0,0.0,0,0.0
7732,1213,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
7733,1828,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000.0,78,78,2.0,1.0,2.0,0.0,0.0,0,0.0
7738,1574,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000.0,88,88,3.0,2.0,1.0,0.0,0.0,0,0.0
7739,1574,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000.0,88,88,3.0,2.0,1.0,0.0,0.0,0,0.0
7747,488,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,960000,960000.0,110,110,3.0,2.0,2.0,0.0,0.0,0,0.0
7748,1290,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,970000,970000.0,90,90,3.0,1.0,2.0,0.0,0.0,0,0.0
7765,1784,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1000000,1000000.0,94,94,3.0,1.0,1.0,0.0,0.0,0,0.0
7766,1774,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1000000,1000000.0,82,82,2.0,1.0,2.0,0.0,0.0,0,0.0
7768,903,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1000000,1000000.0,67,67,3.0,1.0,2.0,0.0,0.0,0,0.0
7779,705,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1100000,1100000.0,130,130,3.0,1.0,1.0,0.0,0.0,0,0.0
7783,912,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1100000,1100000.0,135,135,3.0,3.0,3.0,0.0,0.0,0,0.0
7784,1573,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1100000,1100000.0,105,105,3.0,2.0,2.0,0.0,0.0,0,0.0
7789,761,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1150000,1150000.0,100,100,3.0,1.0,1.0,0.0,0.0,0,0.0
7794,1687,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1200000,1200000.0,210,210,3.0,1.0,2.0,0.0,0.0,0,0.0
7801,1409,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1200000,1200000.0,140,140,3.0,3.0,2.0,0.0,0.0,0,0.0
7803,1409,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1200000,1200000.0,140,140,3.0,3.0,2.0,0.0,0.0,0,0.0
7819,432,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000.0,115,115,3.0,3.0,2.0,0.0,0.0,0,0.0
7820,931,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000.0,120,120,3.0,1.0,1.0,0.0,0.0,0,0.0
7824,842,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000.0,100,100,2.0,2.0,2.0,0.0,0.0,0,0.0
7825,972,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000.0,180,180,4.0,4.0,2.0,0.0,0.0,0,0.0
7827,842,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000.0,100,100,2.0,2.0,2.0,0.0,0.0,0,0.0
7832,1660,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1350000,1350000.0,63,63,2.0,2.0,2.0,0.0,0.0,0,0.0
7840,1500,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1390000,1390000.0,150,150,3.0,1.0,1.0,0.0,0.0,0,0.0
7852,1182,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1450000,1450000.0,100,100,3.0,2.0,2.0,0.0,0.0,0,0.0
7857,1676,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1500000,1500000.0,85,85,2.0,2.0,2.0,0.0,0.0,0,0.0
7872,1321,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1600000,1600000.0,194,194,3.0,2.0,2.0,0.0,0.0,0,0.0
7877,1211,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1700000,1700000.0,230,230,3.0,3.0,2.0,0.0,0.0,0,0.0
7888,968,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1800000,1800000.0,130,130,3.0,2.0,2.0,0.0,0.0,0,0.0
7890,567,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1800000,1800000.0,115,115,3.0,2.0,2.0,0.0,0.0,0,0.0
7932,1025,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,3100000,3100000.0,250,250,4.0,5.0,3.0,0.0,0.0,0,0.0
7959,1227,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,460000,460000.0,67,67,2.0,1.0,1.0,0.0,0.0,0,0.0
7963,1737,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,490000,490000.0,79,79,2.0,1.0,1.0,0.0,0.0,0,0.0
7966,446,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,520000,520000.0,110,110,2.0,2.0,1.0,0.0,0.0,0,0.0
7968,653,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,530000,530000.0,78,78,2.0,2.0,1.0,0.0,0.0,0,0.0
7972,1199,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,600000,600000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
7974,727,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,650000,650000.0,72,72,2.0,1.0,1.0,0.0,0.0,0,0.0
7976,604,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,650000,650000.0,87,87,2.0,1.0,1.0,0.0,0.0,0,0.0
7981,1125,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,680000,680000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
7987,1410,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,700000,700000.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
