preco_venda,preco_m2,tipo_imovel_original,tipo_imovel,cidade_original,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,preco_suspeito,area_suspeita,preco_m2_suspeito
709000,9985.92,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,71,2,2,1,True,True,True,True,False,True,False,False,False
790000,9875.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,80,2,1,1,False,False,False,False,False,True,False,False,False
695000,10859.38,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,64,2,1,1,True,True,False,True,True,True,False,False,False
979000,8158.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,120,3,3,1,True,False,True,True,False,True,False,False,False
680000,10461.54,Apartamento,apartamento,Vila Velha,Vila Velha,Santa Mônica,65,2,2,1,True,True,False,False,False,True,False,False,False
850000,8500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,100,3,2,2,True,False,False,False,False,False,False,False,False
865000,9719.1,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,89,2,2,1,True,False,False,False,False,False,False,False,False
670000,7282.61,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,92,2,2,1,True,True,False,True,False,False,False,False,False
1200000,13333.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,90,3,2,2,True,True,False,True,True,True,False,False,False
1070000,6687.5,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,160,3,2,2,True,False,False,True,False,True,False,False,False
990000,12375.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,80,3,2,3,True,True,True,True,False,True,False,False,False
799000,12292.31,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,True,True,False,False,False
1600000,16000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,100,3,2,2,True,True,False,True,False,True,False,False,False
790000,10533.33,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,75,2,2,1,True,True,False,True,False,True,False,False,False
1490000,13545.45,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,2,2,True,True,False,True,False,True,False,False,False
880000,12222.22,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,72,3,2,2,True,True,True,False,True,True,False,False,False
750000,13392.86,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,56,2,2,1,True,True,True,True,False,False,False,False,False
760000,10133.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,False,True,False,True,False,False,False
630000,10161.29,Apartamento,apartamento,Vila Velha,Vila Velha,Riviera da Barra,62,2,2,2,True,True,True,False,False,True,False,False,False
956855,13476.83,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,71,3,2,2,True,False,False,False,False,False,False,False,False
950000,4502.37,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,211,3,3,0,True,False,False,False,False,False,False,False,False
580000,8285.71,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,70,2,1,1,False,False,True,False,False,False,False,False,False
348000,7404.26,Apartamento,apartamento,Vila Velha,Vila Velha,Aribiri,47,2,1,0,False,True,True,True,False,True,False,False,False
1050000,13125.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,80,3,1,3,True,True,False,True,False,True,False,False,False
1670000,14910.71,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,112,3,3,0,True,True,False,True,True,True,False,False,False
940000,13428.57,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,70,2,1,1,True,True,True,True,False,False,False,False,False
790000,5642.86,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,140,3,3,0,True,False,False,False,False,False,False,False,False
935783,12153.03,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,77,3,2,2,True,False,False,False,False,False,False,False,False
770000,11846.15,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,65,2,2,0,True,False,False,False,False,False,False,False,False
607000,11036.36,Apartamento,apartamento,Vila Velha,Vila Velha,Praia das Gaivotas,55,2,2,1,True,True,False,True,False,True,False,False,False
700000,11666.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,1,2,True,True,False,True,False,True,False,False,False
1325000,10685.48,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,124,3,1,2,True,True,False,False,False,True,False,False,False
599990,7594.81,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,79,2,2,1,True,True,False,True,True,False,False,False,False
1890000,17181.82,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,110,3,2,2,True,False,False,False,False,False,False,False,False
970000,11149.43,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,87,3,2,2,True,True,False,True,False,True,False,False,False
280000,4057.97,Apartamento,apartamento,Vila Velha,Vila Velha,Cidade da Barra,69,2,2,1,True,False,False,False,False,False,False,False,False
390000,5200.0,Apartamento,apartamento,Vila Velha,Vila Velha,Ataíde,75,2,1,1,False,True,True,True,False,True,False,False,False
760000,12258.06,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,62,2,2,1,True,True,False,True,True,True,False,False,False
650000,10833.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,2,1,True,True,False,True,True,False,False,False,False
1350000,6136.36,Casa,casa,Vila Velha,Vila Velha,Interlagos,220,3,1,4,True,True,True,False,False,False,False,False,False
1697147,15153.1,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,112,4,3,3,True,False,True,False,False,True,False,False,False
850000,3269.23,Casa,casa,Vila Velha,Vila Velha,Ponta da Fruta,260,4,4,6,True,False,True,False,False,False,False,False,False
450000,1500.0,Casa,casa,Vila Velha,Vila Velha,Glória,300,4,2,10,False,False,True,False,False,False,False,False,False
1450000,12608.7,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,115,4,3,3,True,False,False,True,False,True,False,False,False
565000,9416.67,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,60,2,2,1,True,False,True,False,False,True,False,False,False
1199000,4701.96,Casa,casa,Vila Velha,Vila Velha,Ilha dos Bentos,255,4,4,2,True,True,False,False,False,False,False,False,False
790000,10533.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,True,True,False,True,False,False,False
775000,10915.49,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,71,3,2,1,True,False,False,False,False,False,False,False,False
780000,9397.59,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,83,3,2,2,True,False,False,False,False,False,False,False,False
1300000,14444.44,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,90,3,2,2,False,False,True,False,True,True,False,False,False
1729633,15443.15,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,112,4,3,3,True,False,False,False,False,False,False,False,False
1500000,17647.06,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,85,3,3,2,True,True,True,False,False,False,False,False,False
400000,5970.15,Apartamento,apartamento,Vila Velha,Vila Velha,Novo México,67,2,2,0,True,False,False,False,False,False,False,False,False
760000,10133.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,3,2,0,True,True,False,True,True,True,False,False,False
779000,13203.39,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,59,2,2,0,True,False,False,False,False,False,False,False,False
1099000,12211.11,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,90,3,2,2,True,True,False,True,True,True,False,False,False
750000,11538.46,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,65,2,2,0,True,False,False,False,True,False,False,False,False
800000,10666.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,2,2,0,True,True,False,True,False,True,False,False,False
475000,6506.85,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,73,2,2,0,True,False,False,False,True,False,False,False,False
869000,9655.56,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,90,2,2,2,True,True,False,True,False,True,False,False,False
850000,11333.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,False,True,False,False,False,False,False
480000,8000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Residencial Coqueiral,60,2,1,1,False,True,False,True,False,False,False,False,False
1200001,13333.34,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,90,3,2,2,True,True,False,True,True,True,False,False,False
850000,6800.0,Casa,casa,Vila Velha,Vila Velha,Interlagos,125,2,1,2,True,True,True,False,False,False,False,False,False
800000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,80,2,2,1,True,True,True,True,False,False,False,False,False
1400001,11666.68,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,120,3,2,2,True,True,False,True,True,False,False,False,False
630000,10862.07,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,58,2,1,1,False,False,False,False,True,True,False,False,False
920000,12266.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,3,2,2,True,True,True,True,False,True,False,False,False
1300000,11818.18,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,2,2,True,True,False,True,False,True,False,False,False
1360000,10461.54,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,130,3,3,2,True,True,True,True,False,True,False,False,False
889000,9877.78,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,90,3,3,1,True,False,True,True,False,True,False,False,False
1390000,12636.36,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,2,2,True,True,False,False,True,True,False,False,False
449000,7360.66,Apartamento,apartamento,Vila Velha,Vila Velha,Santa Paula II,61,3,2,1,True,True,False,True,False,False,False,False,False
1150000,12105.26,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,95,3,2,2,True,True,False,True,False,True,False,False,False
2100000,19090.91,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,4,2,True,True,True,True,False,True,False,False,False
580000,6987.95,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,83,3,2,1,True,False,False,False,False,False,False,False,False
910000,10581.4,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,86,2,2,2,True,True,False,True,False,True,False,False,False
899000,11237.5,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,True,True,False,True,False,False,False
1278000,13040.82,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,98,4,3,2,True,True,True,False,False,True,False,False,False
790000,9294.12,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,85,3,2,1,True,True,False,True,False,False,False,False,False
1390000,11120.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,125,3,2,0,True,True,True,True,True,True,False,False,False
220000,5238.1,Apartamento,apartamento,Vila Velha,Vila Velha,Vale Encantado,42,2,1,0,False,False,False,True,False,False,False,False,False
586900,10868.52,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,54,2,2,1,True,True,True,False,False,False,False,False,False
665000,8866.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia das Gaivotas,75,3,2,0,True,True,False,True,False,True,False,False,False
930000,10333.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,90,2,2,0,True,True,False,True,False,True,False,False,False
1000000,9615.38,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,104,3,3,0,True,False,False,False,False,False,False,False,False
813200,11139.73,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,73,2,2,0,True,False,False,False,False,False,False,False,False
850000,12142.86,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,70,2,1,2,True,True,True,True,True,True,False,False,False
1400000,5384.62,Casa,casa,Vila Velha,Vila Velha,Morada do Sol,260,5,5,0,True,False,False,False,True,False,False,False,False
1700000,11333.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,150,3,2,2,False,True,False,True,False,True,False,False,False
450000,5000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Nova Itaparica,90,2,2,1,True,False,False,False,False,False,False,False,False
875000,9114.58,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,96,3,2,1,True,False,False,False,True,True,False,False,False
850000,10240.96,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,83,2,2,1,True,True,True,True,False,True,False,False,False
2000000,13698.63,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,146,4,4,3,True,False,False,False,False,False,False,False,False
928700,6232.89,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,149,2,2,1,True,False,False,False,False,False,False,False,False
1300000,11304.35,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,115,3,3,2,True,True,True,True,False,False,False,False,False
740000,12131.15,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,61,2,2,1,True,True,True,True,True,True,False,False,False
700000,8974.36,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,78,2,2,1,False,False,False,False,False,True,False,False,False
750000,9036.14,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,83,3,1,1,True,True,False,True,False,True,False,False,False
2064201,14138.36,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,146,4,4,2,True,True,False,True,False,True,False,False,False
850000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,85,2,2,2,True,False,False,False,False,False,False,False,False
1620000,14727.27,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,110,4,5,2,True,True,False,True,False,False,False,False,False
870000,14500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,2,2,True,False,False,True,False,True,False,False,False
980000,12250.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,False,True,False,True,False,False,False
690000,11500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,2,1,True,False,False,False,False,False,False,False,False
770000,6416.67,Casa,casa,Vila Velha,Vila Velha,Riviera da Barra,120,3,2,1,True,False,True,False,False,False,False,False,False
780000,9750.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,80,3,2,2,True,True,False,True,False,True,False,False,False
1050000,11666.67,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,90,3,2,2,True,True,False,True,False,True,False,False,False
950000,7916.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,120,3,2,2,False,True,False,True,False,True,False,False,False
1300000,13000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,100,3,2,2,True,True,False,True,True,True,False,False,False
1300000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,130,3,2,0,True,True,False,True,False,True,False,False,False
840000,11200.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,3,2,0,True,True,False,True,True,True,False,False,False
890000,9888.89,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,90,3,3,0,True,False,False,False,False,False,False,False,False
1390000,11120.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,125,3,3,0,True,True,True,True,False,True,False,False,False
950000,4750.0,Casa de condomínio,casa,Vila Velha,Vila Velha,Planalto,200,4,5,0,True,True,False,True,False,False,False,False,False
860000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,86,3,2,0,True,True,True,True,False,True,False,False,False
1790000,16272.73,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,110,3,2,2,True,True,True,True,True,True,False,False,False
636580,12241.92,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,52,2,2,0,True,True,False,True,False,True,False,False,False
895080,14918.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,60,2,1,0,True,True,False,True,False,True,False,False,False
1680000,15272.73,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,2,2,True,False,False,False,False,False,False,False,False
976500,8877.27,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,110,3,2,2,True,True,True,False,True,True,False,False,False
700000,8045.98,Apartamento,apartamento,Vila Velha,Vila Velha,Ilha dos Ayres,87,3,2,1,False,False,False,True,False,True,False,False,False
778000,11441.18,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,68,2,2,1,True,True,False,True,False,True,False,False,False
640000,10322.58,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,62,2,2,1,True,True,True,True,False,True,False,False,False
1350000,15340.91,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,88,3,2,2,True,True,True,True,False,True,False,False,False
800000,8888.89,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,90,3,2,1,False,True,False,False,False,True,False,False,False
1708000,15527.27,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,110,3,3,2,True,False,False,False,False,False,False,False,False
900000,10588.24,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,85,2,2,1,True,True,False,True,False,True,False,False,False
1309600,13641.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,96,3,2,2,True,False,False,False,False,False,False,False,False
629000,8985.71,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,70,2,2,1,False,False,False,False,False,True,False,False,False
640200,12079.25,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,53,2,2,1,True,False,False,False,False,False,False,False,False
630000,10500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,60,2,2,1,True,False,False,False,False,False,False,False,False
829000,12753.85,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,65,2,2,2,True,True,True,True,True,True,False,False,False
810000,10125.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,80,2,3,1,True,True,True,True,False,True,False,False,False
850000,13076.92,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,65,2,2,1,True,True,False,True,False,True,False,False,False
800000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,80,2,2,1,True,True,True,False,False,False,False,False,False
675000,8437.5,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,80,3,2,1,True,False,False,True,False,True,False,False,False
680000,11333.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia das Gaivotas,60,2,2,2,True,True,True,True,False,True,False,False,False
800000,8888.89,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,90,3,2,1,True,True,True,False,False,True,False,False,False
799000,9400.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,85,3,2,1,True,False,False,True,False,True,False,False,False
310000,7045.45,Apartamento,apartamento,Vila Velha,Vila Velha,Ataíde,44,2,1,0,False,True,True,True,False,True,False,False,False
1390000,7091.84,Casa,casa,Vila Velha,Vila Velha,Morada do Sol,196,3,4,2,True,True,False,False,False,False,False,False,False
335000,7282.61,Duplex,apartamento,Vila Velha,Vila Velha,Ataíde,46,2,1,0,False,True,True,True,True,True,False,False,False
540000,7297.3,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,74,2,2,0,True,False,True,False,True,True,False,False,False
2000000,20000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,100,3,2,2,True,True,True,True,False,True,False,False,False
1600000,11940.3,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,134,3,2,0,True,False,True,True,False,True,False,False,False
2139243,20569.64,Cobertura,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,104,3,4,0,False,True,False,True,False,True,False,False,False
1680000,16800.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,100,3,2,2,True,False,False,False,False,False,False,False,False
1260000,10500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,120,3,3,0,True,False,False,False,False,False,False,False,False
620000,11272.73,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,55,2,2,1,True,False,False,False,False,False,False,False,False
624235,10403.92,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,1,1,True,True,True,False,False,True,False,False,False
1090000,8384.62,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,130,3,3,2,True,False,False,False,False,False,False,False,False
2100000,16153.85,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,130,4,2,2,True,False,False,False,False,False,False,False,False
340000,7083.33,Apartamento,apartamento,Vila Velha,Vila Velha,Ataíde,48,2,1,1,False,False,False,False,False,False,False,False,False
735000,11307.69,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,False,True,False,False,False
701220,12302.11,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,57,2,2,1,False,False,False,True,False,False,False,False,False
1881770,17586.64,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,107,3,3,2,False,True,False,True,False,True,False,False,False
829300,12377.61,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,67,3,2,2,True,False,False,False,False,False,False,False,False
871500,13007.46,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,67,3,2,2,True,False,False,False,False,False,False,False,False
950000,12025.32,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,79,3,1,2,True,True,False,True,False,True,False,False,False
395000,8229.17,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,48,2,1,4,False,False,False,False,False,False,False,False,False
690000,10615.38,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,False,True,False,False,False
730000,8902.44,Casa,casa,Vila Velha,Vila Velha,Riviera da Barra,82,2,1,0,True,True,True,False,False,False,False,False,False
690000,6900.0,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,100,3,1,1,True,False,False,True,False,False,False,False,False
650000,11403.51,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,57,2,2,1,True,True,False,True,False,True,False,False,False
1390000,15108.7,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,92,2,2,2,True,True,True,True,True,True,False,False,False
610000,10166.67,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,60,2,2,1,False,False,False,False,False,False,False,False,False
720000,12413.79,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,58,2,2,1,True,False,False,True,False,False,False,False,False
1280000,8000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,160,3,3,2,True,True,False,True,False,True,False,False,False
620000,7294.12,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,85,2,2,1,True,True,False,True,False,True,False,False,False
1590000,12230.77,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,130,3,2,0,True,False,True,True,False,True,False,False,False
919000,10811.76,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,85,3,2,0,True,True,False,True,False,True,False,False,False
1390000,18533.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,75,3,2,0,True,True,False,True,True,True,False,False,False
895000,3196.43,Casa,casa,Vila Velha,Vila Velha,Santa Paula I,280,5,4,0,False,False,True,False,False,False,False,False,False
408560,8010.98,Apartamento,apartamento,Vila Velha,Vila Velha,Soteco,51,2,1,1,True,False,False,False,False,False,False,False,False
850000,5862.07,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,145,3,2,0,True,False,False,False,False,False,False,False,False
825000,13524.59,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,61,2,2,0,True,True,True,True,False,True,False,False,False
750000,9615.38,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,78,3,2,1,True,False,False,False,False,False,False,False,False
3800000,20430.11,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,186,4,3,0,True,False,False,False,False,False,False,False,False
700000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,70,2,2,1,True,True,False,False,False,True,False,False,False
789000,12138.46,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,65,2,1,1,True,True,False,True,False,True,False,False,False
1697147,15428.61,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,110,4,4,3,True,False,False,False,False,False,False,False,False
750000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,75,2,2,1,False,False,True,True,False,True,False,False,False
2000000,9433.96,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,212,4,4,3,True,True,True,True,False,True,False,False,False
1100000,7096.77,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,155,4,3,1,True,False,True,True,True,True,False,False,False
775965,12720.74,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,61,2,2,1,True,True,True,True,False,True,False,False,False
1182300,13284.27,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,89,3,1,2,True,False,False,False,False,False,False,False,False
790000,9875.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,80,2,2,1,True,True,False,True,False,True,False,False,False
600000,10000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Ilha dos Bentos,60,2,2,1,True,True,False,True,False,True,False,False,False
1153900,10033.91,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,115,3,3,1,True,False,True,False,False,False,False,False,False
750000,11904.76,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,63,2,2,1,True,False,False,False,False,False,False,False,False
1392000,13009.35,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,107,3,3,2,True,True,False,True,False,True,False,False,False
1100000,7857.14,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,140,3,3,2,True,False,False,True,False,True,False,False,False
936579,12656.47,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,74,2,2,1,True,True,True,True,False,True,False,False,False
1931394,18050.41,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,107,3,3,2,True,True,False,True,False,True,False,False,False
630000,9000.0,Apartamento,apartamento,Vila Velha,Vila Velha,Coqueiral de Itaparica,70,2,2,1,True,True,True,True,False,True,False,False,False
860000,10750.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,80,2,2,2,True,True,True,True,False,True,False,False,False
750000,12931.03,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,58,2,1,1,True,True,False,True,False,True,False,False,False
800000,13333.33,Apartamento,apartamento,Vila Velha,Vila Velha,Residencial Coqueiral,60,2,2,1,True,False,False,False,False,False,False,False,False
720000,13333.33,Apartamento,apartamento,Vila Velha,Vila Velha,Jockey de Itaparica,54,2,1,1,True,True,True,False,True,True,False,False,False
1649900,12691.54,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,130,3,3,0,True,True,True,True,False,False,False,False,False
920000,11500.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia de Itaparica,80,3,2,0,True,True,True,True,True,False,False,False,False
750000,9375.0,Apartamento,apartamento,Vila Velha,Vila Velha,Praia das Gaivotas,80,3,2,0,True,False,True,False,False,True,False,False,False
880000,11733.33,Apartamento,apartamento,Vila Velha,Vila Velha,Praia da Costa,75,2,2,1,True,True,False,True,False,True,False,False,False
690000,10615.38,Apartamento,apartamento,Vila Velha,Vila Velha,Itapuã,65,2,2,1,True,False,False,False,False,False,False,False,False
