_row_id_base,_row_id_novo,cidade_base,cidade_novo,bairro_base,bairro_novo,tipo_imovel_base,tipo_imovel_novo,preco_venda_base,preco_venda_novo,area_m2_base,area_m2_novo,quartos,banheiros,vagas,dif_preco_abs,dif_preco_pct,dif_area_abs,dif_area_pct
7410,424,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,369,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,377,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,378,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,389,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,393,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,398,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,414,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7411,424,Fundão,Fundão,Praia Grande,Praia Grande,casa,casa,1500000,1500000,298,298,4.0,5.0,5.0,0,0.0,0,0.0
7452,1005,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,400000,400000,54,54,1.0,1.0,1.0,0,0.0,0,0.0
7455,1050,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,420000,420000,68,68,2.0,1.0,1.0,0,0.0,0,0.0
7466,463,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,450000,450000,60,60,2.0,1.0,1.0,0,0.0,0,0.0
7473,461,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,450000,450000,70,70,2.0,2.0,1.0,0,0.0,0,0.0
7487,655,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000,100,100,2.0,1.0,1.0,0,0.0,0,0.0
7489,636,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000,86,86,2.0,1.0,1.0,0,0.0,0,0.0
7490,1646,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000,69,69,1.0,1.0,1.0,0,0.0,0,0.0
7491,1234,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,480000,480000,82,82,2.0,2.0,1.0,0,0.0,0,0.0
7493,1626,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,495000,495000,65,65,1.0,1.0,1.0,0,0.0,0,0.0
7497,488,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,500000,500000,86,86,2.0,1.0,1.0,0,0.0,0,0.0
7498,1568,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,500000,500000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7503,946,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,510000,510000,90,90,2.0,2.0,1.0,0,0.0,0,0.0
7504,1724,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,520000,520000,100,100,2.0,2.0,0.0,0,0.0,0,0.0
7508,879,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,525000,525000,101,101,2.0,2.0,1.0,0,0.0,0,0.0
7511,738,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,530000,530000,87,87,2.0,1.0,1.0,0,0.0,0,0.0
7512,711,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,530000,530000,75,75,2.0,2.0,1.0,0,0.0,0,0.0
7513,935,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,530000,530000,70,70,2.0,1.0,1.0,0,0.0,0,0.0
7519,471,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,85,85,2.0,1.0,1.0,0,0.0,0,0.0
7520,435,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7520,538,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7522,698,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,48,48,1.0,1.0,1.0,0,0.0,0,0.0
7524,707,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,89,89,2.0,1.0,1.0,0,0.0,0,0.0
7525,435,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7525,538,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7528,435,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7528,538,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7529,1224,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,100,100,3.0,3.0,1.0,0,0.0,0,0.0
7530,816,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,97,97,2.0,3.0,1.0,0,0.0,0,0.0
7530,917,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,550000,550000,97,97,2.0,3.0,1.0,0,0.0,0,0.0
7533,542,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,580000,580000,75,75,3.0,1.0,1.0,0,0.0,0,0.0
7539,455,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,595000,595000,97,97,2.0,1.0,1.0,0,0.0,0,0.0
7542,519,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,600000,600000,89,89,2.0,2.0,1.0,0,0.0,0,0.0
7549,468,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,617000,617000,92,92,2.0,2.0,2.0,0,0.0,0,0.0
7550,1207,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,620000,620000,84,84,2.0,1.0,1.0,0,0.0,0,0.0
7551,727,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000,90,90,2.0,1.0,1.0,0,0.0,0,0.0
7551,969,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000,90,90,2.0,1.0,1.0,0,0.0,0,0.0
7552,429,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000,70,70,2.0,1.0,1.0,0,0.0,0,0.0
7556,1261,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,630000,630000,82,82,2.0,2.0,1.0,0,0.0,0,0.0
7562,1054,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,90,90,2.0,1.0,1.0,0,0.0,0,0.0
7563,680,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,80,80,2.0,2.0,1.0,0,0.0,0,0.0
7564,462,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,48,48,1.0,1.0,1.0,0,0.0,0,0.0
7565,764,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,85,85,2.0,1.0,1.0,0,0.0,0,0.0
7566,475,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
7570,846,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,94,94,2.0,3.0,1.0,0,0.0,0,0.0
7571,850,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,65,65,2.0,2.0,1.0,0,0.0,0,0.0
7573,1320,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,650000,650000,85,85,2.0,2.0,1.0,0,0.0,0,0.0
7577,427,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,660000,660000,70,70,2.0,2.0,1.0,0,0.0,0,0.0
7580,649,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,675000,675000,75,75,2.0,2.0,1.0,0,0.0,0,0.0
7582,1102,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
7583,487,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000,100,100,3.0,1.0,1.0,0,0.0,0,0.0
7586,1166,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000,150,150,3.0,2.0,1.0,0,0.0,0,0.0
7587,877,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000,72,72,2.0,2.0,1.0,0,0.0,0,0.0
7588,1166,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000,150,150,3.0,2.0,1.0,0,0.0,0,0.0
7589,751,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000,88,88,3.0,1.0,1.0,0,0.0,0,0.0
7591,1117,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,680000,680000,68,68,2.0,2.0,1.0,0,0.0,0,0.0
7595,1758,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000,88,88,2.0,1.0,1.0,0,0.0,0,0.0
7596,621,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000,70,70,2.0,2.0,1.0,0,0.0,0,0.0
7597,621,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000,70,70,2.0,2.0,1.0,0,0.0,0,0.0
7599,621,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,690000,690000,70,70,2.0,2.0,1.0,0,0.0,0,0.0
7602,900,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,699000,699000,68,68,2.0,1.0,1.0,0,0.0,0,0.0
7604,1263,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,150,150,3.0,1.0,1.0,0,0.0,0,0.0
7605,934,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,78,78,2.0,1.0,1.0,0,0.0,0,0.0
7607,563,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,70,70,2.0,2.0,1.0,0,0.0,0,0.0
7607,824,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,70,70,2.0,2.0,1.0,0,0.0,0,0.0
7608,1419,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,110,110,2.0,1.0,1.0,0,0.0,0,0.0
7609,548,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,80,80,3.0,2.0,1.0,0,0.0,0,0.0
7610,1125,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,78,78,2.0,2.0,1.0,0,0.0,0,0.0
7611,1226,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,110,110,3.0,1.0,1.0,0,0.0,0,0.0
7612,1125,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,78,78,2.0,2.0,1.0,0,0.0,0,0.0
7613,1226,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,110,110,3.0,1.0,1.0,0,0.0,0,0.0
7615,656,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,59,59,2.0,2.0,1.0,0,0.0,0,0.0
7616,1857,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,112,112,3.0,3.0,1.0,0,0.0,0,0.0
7618,752,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,700000,700000,75,75,2.0,2.0,1.0,0,0.0,0,0.0
7620,650,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,720000,720000,75,75,2.0,1.0,1.0,0,0.0,0,0.0
7623,1254,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,730000,730000,90,90,3.0,1.0,2.0,0,0.0,0,0.0
7625,999,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,730000,730000,115,115,2.0,3.0,1.0,0,0.0,0,0.0
7628,817,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000,106,106,3.0,1.0,1.0,0,0.0,0,0.0
7629,796,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000,110,110,3.0,2.0,2.0,0,0.0,0,0.0
7631,1771,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000,70,70,2.0,1.0,1.0,0,0.0,0,0.0
7633,1210,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000,88,88,2.0,1.0,2.0,0,0.0,0,0.0
7643,1195,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000,77,77,2.0,3.0,2.0,0,0.0,0,0.0
7647,724,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000,130,130,2.0,3.0,1.0,0,0.0,0,0.0
7648,672,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,750000,750000,110,110,2.0,2.0,1.0,0,0.0,0,0.0
7652,1719,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,780000,780000,74,74,2.0,1.0,1.0,0,0.0,0,0.0
7658,625,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,780000,780000,80,80,2.0,2.0,1.0,0,0.0,0,0.0
7659,1385,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,780000,780000,80,80,2.0,3.0,1.0,0,0.0,0,0.0
7675,1029,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,800000,800000,97,97,3.0,2.0,1.0,0,0.0,0,0.0
7678,1289,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,800000,800000,80,80,2.0,2.0,2.0,0,0.0,0,0.0
7680,1601,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,804023,804023,54,54,2.0,2.0,1.0,0,0.0,0,0.0
7681,1183,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,820000,820000,145,145,3.0,1.0,1.0,0,0.0,0,0.0
7683,716,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,822900,822900,66,66,2.0,2.0,2.0,0,0.0,0,0.0
7685,781,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,830000,830000,130,130,3.0,3.0,2.0,0,0.0,0,0.0
7690,996,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,137,137,3.0,1.0,1.0,0,0.0,0,0.0
7691,685,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,90,90,3.0,2.0,2.0,0,0.0,0,0.0
7692,1084,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,122,122,3.0,1.0,1.0,0,0.0,0,0.0
7694,1084,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,122,122,3.0,1.0,1.0,0,0.0,0,0.0
7695,971,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,71,71,2.0,2.0,1.0,0,0.0,0,0.0
7695,1619,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,71,71,2.0,2.0,1.0,0,0.0,0,0.0
7696,1437,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,85,85,2.0,2.0,1.0,0,0.0,0,0.0
7698,1437,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,85,85,2.0,2.0,1.0,0,0.0,0,0.0
7700,996,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,137,137,3.0,1.0,1.0,0,0.0,0,0.0
7701,1437,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,850000,850000,85,85,2.0,2.0,1.0,0,0.0,0,0.0
7705,1292,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,880000,880000,81,81,2.0,2.0,2.0,0,0.0,0,0.0
7708,708,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,900000,900000,110,110,3.0,1.0,1.0,0,0.0,0,0.0
7711,708,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,900000,900000,110,110,3.0,1.0,1.0,0,0.0,0,0.0
7712,702,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,900000,900000,90,90,3.0,3.0,1.0,0,0.0,0,0.0
7725,682,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,930000,930000,89,89,2.0,3.0,2.0,0,0.0,0,0.0
7730,564,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000,90,90,3.0,2.0,1.0,0,0.0,0,0.0
7732,1211,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7733,1816,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000,78,78,2.0,1.0,2.0,0,0.0,0,0.0
7738,1571,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000,88,88,3.0,2.0,1.0,0,0.0,0,0.0
7739,1571,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,950000,950000,88,88,3.0,2.0,1.0,0,0.0,0,0.0
7747,486,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,960000,960000,110,110,3.0,2.0,2.0,0,0.0,0,0.0
7748,1288,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,970000,970000,90,90,3.0,1.0,2.0,0,0.0,0,0.0
7765,1776,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1000000,1000000,94,94,3.0,1.0,1.0,0,0.0,0,0.0
7766,1766,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1000000,1000000,82,82,2.0,1.0,2.0,0,0.0,0,0.0
7768,901,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1000000,1000000,67,67,3.0,1.0,2.0,0,0.0,0,0.0
7779,703,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1100000,1100000,130,130,3.0,1.0,1.0,0,0.0,0,0.0
7783,910,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1100000,1100000,135,135,3.0,3.0,3.0,0,0.0,0,0.0
7784,1570,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1100000,1100000,105,105,3.0,2.0,2.0,0,0.0,0,0.0
7789,759,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1150000,1150000,100,100,3.0,1.0,1.0,0,0.0,0,0.0
7794,1681,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1200000,1200000,210,210,3.0,1.0,2.0,0,0.0,0,0.0
7801,1406,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1200000,1200000,140,140,3.0,3.0,2.0,0,0.0,0,0.0
7803,1406,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1200000,1200000,140,140,3.0,3.0,2.0,0,0.0,0,0.0
7819,430,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000,115,115,3.0,3.0,2.0,0,0.0,0,0.0
7820,929,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000,120,120,3.0,1.0,1.0,0,0.0,0,0.0
7824,840,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000,100,100,2.0,2.0,2.0,0,0.0,0,0.0
7825,970,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000,180,180,4.0,4.0,2.0,0,0.0,0,0.0
7827,840,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1300000,1300000,100,100,2.0,2.0,2.0,0,0.0,0,0.0
7832,1656,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1350000,1350000,63,63,2.0,2.0,2.0,0,0.0,0,0.0
7840,1497,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1390000,1390000,150,150,3.0,1.0,1.0,0,0.0,0,0.0
7852,1180,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1450000,1450000,100,100,3.0,2.0,2.0,0,0.0,0,0.0
7857,1670,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1500000,1500000,85,85,2.0,2.0,2.0,0,0.0,0,0.0
7872,1319,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1600000,1600000,194,194,3.0,2.0,2.0,0,0.0,0,0.0
7877,1209,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1700000,1700000,230,230,3.0,3.0,2.0,0,0.0,0,0.0
7888,966,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1800000,1800000,130,130,3.0,2.0,2.0,0,0.0,0,0.0
7890,565,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,1800000,1800000,115,115,3.0,2.0,2.0,0,0.0,0,0.0
7932,1023,Guarapari,Guarapari,Centro,Centro,apartamento,apartamento,3100000,3100000,250,250,4.0,5.0,3.0,0,0.0,0,0.0
7959,1225,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,460000,460000,67,67,2.0,1.0,1.0,0,0.0,0,0.0
7963,1731,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,490000,490000,79,79,2.0,1.0,1.0,0,0.0,0,0.0
7966,444,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,520000,520000,110,110,2.0,2.0,1.0,0,0.0,0,0.0
7968,651,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,530000,530000,78,78,2.0,2.0,1.0,0,0.0,0,0.0
7972,1197,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,600000,600000,70,70,2.0,1.0,1.0,0,0.0,0,0.0
7974,725,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,650000,650000,72,72,2.0,1.0,1.0,0,0.0,0,0.0
7976,602,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,650000,650000,87,87,2.0,1.0,1.0,0,0.0,0,0.0
7981,1123,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,680000,680000,70,70,2.0,1.0,1.0,0,0.0,0,0.0
7987,1407,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,700000,700000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
7988,819,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,700000,700000,160,160,2.0,3.0,2.0,0,0.0,0,0.0
7990,737,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,750000,750000,75,75,2.0,1.0,1.0,0,0.0,0,0.0
7992,1391,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,760000,760000,80,80,2.0,2.0,1.0,0,0.0,0,0.0
7993,1852,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,780000,780000,85,85,2.0,2.0,3.0,0,0.0,0,0.0
8007,694,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,854197,854197,85,85,2.0,2.0,1.0,0,0.0,0,0.0
8018,428,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,949000,949000,104,104,2.0,2.0,2.0,0,0.0,0,0.0
8018,1687,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,949000,949000,104,104,2.0,2.0,2.0,0,0.0,0,0.0
8030,1627,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,1250000,1250000,110,110,3.0,1.0,2.0,0,0.0,0,0.0
8034,1562,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,1300000,1300000,136,136,3.0,5.0,2.0,0,0.0,0,0.0
8056,1853,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,1600000,1600000,100,100,2.0,3.0,2.0,0,0.0,0,0.0
8058,1051,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,1600000,1600000,99,99,3.0,2.0,2.0,0,0.0,0,0.0
8067,1063,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,1800000,1800000,125,125,3.0,1.0,2.0,0,0.0,0,0.0
8078,1174,Guarapari,Guarapari,Enseada Azul,Enseada Azul,apartamento,apartamento,2000000,2000000,137,137,4.0,4.0,3.0,0,0.0,0,0.0
8126,1360,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,430000,430000,30,30,1.0,1.0,1.0,0,0.0,0,0.0
8127,1360,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,430000,430000,30,30,1.0,1.0,1.0,0,0.0,0,0.0
8128,959,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,450000,450000,88,88,3.0,1.0,1.0,0,0.0,0,0.0
8130,1535,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,600000,600000,45,45,1.0,1.0,1.0,0,0.0,0,0.0
8131,1535,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,600000,600000,45,45,1.0,1.0,1.0,0,0.0,0,0.0
8132,1149,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,700000,700000,122,122,2.0,1.0,1.0,0,0.0,0,0.0
8133,554,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,750000,750000,100,100,3.0,2.0,1.0,0,0.0,0,0.0
8137,897,Guarapari,Guarapari,Ipiranga,Ipiranga,apartamento,apartamento,980000,980000,90,90,3.0,2.0,1.0,0,0.0,0,0.0
8142,938,Guarapari,Guarapari,Jardim Boa Vista,Jardim Boa Vista,apartamento,apartamento,1410000,1410000,200,200,4.0,3.0,4.0,0,0.0,0,0.0
8147,1685,Guarapari,Guarapari,Kubitschek,Kubitschek,apartamento,apartamento,230000,230000,50,50,2.0,1.0,1.0,0,0.0,0,0.0
8157,1659,Guarapari,Guarapari,Nova Guarapari,Nova Guarapari,apartamento,apartamento,470000,470000,65,65,2.0,1.0,1.0,0,0.0,0,0.0
8159,1057,Guarapari,Guarapari,Nova Guarapari,Nova Guarapari,apartamento,apartamento,490000,490000,62,62,2.0,2.0,1.0,0,0.0,0,0.0
8161,733,Guarapari,Guarapari,Nova Guarapari,Nova Guarapari,apartamento,apartamento,580000,580000,65,65,3.0,1.0,1.0,0,0.0,0,0.0
8165,790,Guarapari,Guarapari,Nova Guarapari,Nova Guarapari,apartamento,apartamento,762800,762800,66,66,2.0,2.0,1.0,0,0.0,0,0.0
8168,1409,Guarapari,Guarapari,Nova Guarapari,Nova Guarapari,apartamento,apartamento,1200000,1200000,450,450,4.0,2.0,3.0,0,0.0,0,0.0
8170,574,Guarapari,Guarapari,Nova Guarapari,Nova Guarapari,apartamento,apartamento,1250000,1250000,110,110,3.0,3.0,2.0,0,0.0,0,0.0
8171,574,Guarapari,Guarapari,Nova Guarapari,Nova Guarapari,apartamento,apartamento,1250000,1250000,110,110,3.0,3.0,2.0,0,0.0,0,0.0
8180,593,Guarapari,Guarapari,Perocão,Perocão,apartamento,apartamento,630000,630000,120,120,2.0,3.0,2.0,0,0.0,0,0.0
8181,909,Guarapari,Guarapari,Pontal de Santa Mônica,Pontal de Santa Mônica,apartamento,apartamento,375000,375000,68,68,1.0,2.0,1.0,0,0.0,0,0.0
8189,1596,Guarapari,Guarapari,Portal,Portal,apartamento,apartamento,580000,580000,80,80,2.0,1.0,1.0,0,0.0,0,0.0
8191,761,Guarapari,Guarapari,Portal,Portal,apartamento,apartamento,740000,740000,110,110,3.0,2.0,1.0,0,0.0,0,0.0
8193,495,Guarapari,Guarapari,Portal,Portal,apartamento,apartamento,998000,998000,181,181,3.0,2.0,1.0,0,0.0,0,0.0
8197,762,Guarapari,Guarapari,Praia do Morro,Praia do Morro,apartamento,apartamento,188007,188007,50,50,2.0,1.0,1.0,0,0.0,0,0.0
8198,762,Guarapari,Guarapari,Praia do Morro,Praia do Morro,apartamento,apartamento,188007,188007,50,50,2.0,1.0,1.0,0,0.0,0,0.0
