motivo_remocao,id_anuncio,titulo,url,categoria_olx,tipo_detalhado,tipo_url,data_anuncio_olx,data_coleta,preco_venda,area_m2,preco_m2,cidade,bairro,tipo_imovel,subtipo_imovel,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,area_suspeita,preco_suspeito,preco_m2_suspeito,preco_m2_suspeito_original
sem_bairro,1497182189,MY casa muito aconchegante e perto de tudo em Praia Grande - Fundão,https://es.olx.com.br/norte-do-espirito-santo/imoveis/my-casa-muito-aconchegante-e-perto-de-tudo-em-praia-grande-fundao-1497182189,Casas,Venda - casa em rua pública,casa,2026-07-01T11:02:07,2026-07-06T22:15:59,255000,220,1159.09,Fundão,,casa,casa_rua_publica,2,1,1,13,5,False,False,True,False,False,False,False,False,False,False
area_m2_invalida,1399652653,CX VENDO CASA URGENTE EM PLANÍCIE DA SERRA,https://es.olx.com.br/norte-do-espirito-santo/imoveis/cx-vendo-casa-urgente-em-planicie-da-serra-1399652653,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-26T15:06:51,2026-07-06T22:59:40,160000,0,,Serra,Colina de Laranjeiras,apartamento,apartamento_padrao,2,1,2,11,10,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515041799,Apartamento Térreo em Jacaraípe (Serra/ES),https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-terreo-em-jacaraipe-serra-es-1515041799,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-02T15:24:01,2026-07-06T22:56:08,150000,1,150000.0,Serra,Estância Monazítica,apartamento,apartamento_padrao,1,1,1,13,4,False,False,False,False,True,False,True,False,True,True
preco_suspeito,1514298495,Apartamento nova Almeida,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-nova-almeida-1514298495,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-30T09:57:15,2026-07-06T22:58:22,310,75,4.13,Serra,Praiamar,apartamento,apartamento_padrao,3,2,0,2,6,False,False,True,False,False,False,False,True,True,True
area_suspeita,1505036396,Casa / Sitio 3 quartos em Balneário de Carapebus - Serra,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-sitio-3-quartos-em-balneario-de-carapebus-serra-1505036396,Casas,Venda - casa em rua pública,casa,2026-07-05T22:22:05,2026-07-06T22:42:48,1500000,2100,714.29,Serra,Balneário de Carapebus,casa,casa_rua_publica,3,3,,20,1,False,True,True,False,False,False,True,False,False,True
area_m2_invalida,1512215932,Vendo casa em Cariacica,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-cariacica-1512215932,Casas,Venda - casa em rua pública,casa,2026-06-25T18:49:05,2026-07-06T22:48:54,120000,0,,Serra,Barcelona,casa,casa_rua_publica,2,2,2,8,11,False,False,True,False,False,False,True,False,False,False
area_suspeita,1512773444,Ca vendo casa Barcelona serra,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ca-vendo-casa-barcelona-serra-1512773444,Casas,Venda - casa em rua pública,casa,2026-06-23T15:15:29,2026-07-06T22:50:27,250000,29042340,0.01,Serra,Barcelona,casa,casa_rua_publica,2,2,1,11,13,False,False,False,False,False,False,True,False,True,True
area_m2_invalida,1513986779,Casa,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-1513986779,Casas,Venda - casa em vila,casa,2026-06-28T17:50:04,2026-07-06T22:47:19,150000,0,,Serra,Boa Vista II,casa,casa,2,2,0,2,8,False,False,False,False,False,False,True,False,False,False
area_m2_invalida,1399541212,VR Casa a venda em Feu Rosa,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vr-casa-a-venda-em-feu-rosa-1399541212,Casas,Venda - casa em rua pública,casa,2026-06-26T15:05:54,2026-07-06T22:47:49,170000,0,,Serra,Colina de Laranjeiras,casa,casa_rua_publica,2,1,1,9,10,False,False,False,False,False,False,True,False,False,False
area_m2_invalida,1399542514,JA VENDO EM COLINA DE LARANJEIRAS,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ja-vendo-em-colina-de-laranjeiras-1399542514,Casas,Venda - casa em rua pública,casa,2026-06-26T15:02:47,2026-07-06T22:48:06,230000,0,,Serra,Colina de Laranjeiras,casa,casa_rua_publica,3,2,2,10,10,False,False,False,False,False,False,True,False,False,False
area_m2_invalida,1515386103,Vendo ou troco em outra em goiabeiras vitória,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-ou-troco-em-outra-em-goiabeiras-vitoria-1515386103,Casas,Venda - casa em rua pública,casa,2026-07-03T18:32:54,2026-07-06T22:44:53,300000,0,,Serra,Costa Dourada,casa,casa_rua_publica,1,1,1,11,3,False,False,False,False,False,False,True,False,False,False
area_m2_invalida,1399518272,CX CASA A VENDA EM FEU ROSA,https://es.olx.com.br/norte-do-espirito-santo/imoveis/cx-casa-a-venda-em-feu-rosa-1399518272,Casas,Venda - casa em rua pública,casa,2026-06-26T15:06:35,2026-07-06T22:47:49,150000,0,,Serra,Feu Rosa,casa,casa_rua_publica,2,1,2,9,10,False,False,False,False,False,False,True,False,False,False
area_suspeita,1512487088,Vendo Casa/chácara,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-chacara-1512487088,Casas,Venda - casa em rua pública,casa,2026-06-22T15:32:35,2026-07-06T22:50:53,270000,1470,183.67,Serra,Jardim Bela Vista,casa,casa_rua_publica,3,1,1,16,14,False,False,True,False,False,False,True,False,True,True
area_m2_invalida,1515241326,Vendo casa em Tubarão,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-tubarao-1515241326,Casas,Venda - casa em rua pública,casa,2026-07-03T10:31:04,2026-07-06T22:45:09,700000,0,,Serra,Jardim Limoeiro,casa,casa_rua_publica,3,2,1,19,3,False,False,True,False,True,False,True,False,False,False
area_m2_invalida,1399528214,LV CASA A VENDA EM NOVA CARAPINA 1,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lv-casa-a-venda-em-nova-carapina-1-1399528214,Casas,Venda - casa em rua pública,casa,2026-06-26T14:59:59,2026-07-06T22:48:06,130000,0,,Serra,Nova Carapina I,casa,casa_rua_publica,2,2,1,8,10,False,False,False,False,False,False,True,False,False,False
preco_suspeito,1512488323,CASA EM PORTO DOURADO,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-em-porto-dourado-1512488323,Casas,Venda - casa em rua pública,casa,2026-06-22T15:37:58,2026-07-06T22:50:53,35000,189,185.19,Serra,Porto Dourado,casa,casa_rua_publica,2,1,3,10,14,False,False,False,False,False,False,False,True,True,True
area_suspeita,1512941959,Pequena Chácara Porto Dourado ll,https://es.olx.com.br/norte-do-espirito-santo/imoveis/pequena-chacara-porto-dourado-ll-1512941959,Casas,Venda - casa em rua pública,casa,2026-06-24T09:12:13,2026-07-06T22:50:13,300000,1800,166.67,Serra,Porto Dourado,casa,casa_rua_publica,2,1,2,12,12,False,False,True,False,False,False,True,False,True,True
